Variables = x, y, u, v, p

Zone, I=800, F=POINT
         150            0           -0           -0     -53.0623 
         150     0.000234 -2.81399e-06 -1.99892e-11     -53.0623 
         150     0.000939 -1.05722e-05 -2.13086e-10     -53.0623 
         150     0.002113 -2.12905e-05 -9.73937e-10     -53.0623 
         150     0.003759 -3.23305e-05 -2.95284e-09     -53.0623 
         150     0.005872 -4.10474e-05 -7.02483e-09     -53.0623 
         150     0.008457 -4.56439e-05 -1.42908e-08     -53.0623 
         150      0.01151  -4.5606e-05 -2.60107e-08     -53.0623 
         150     0.015036  -4.1868e-05 -4.36189e-08     -53.0623 
         150     0.019031 -3.64486e-05 -6.86111e-08     -53.0623 
         150     0.023493 -3.16649e-05 -1.02531e-07     -53.0623 
         150     0.028429 -2.91418e-05 -1.46998e-07     -53.0623 
         150     0.033831 -2.90272e-05 -2.03458e-07     -53.0623 
         150     0.039706 -2.97874e-05 -2.73399e-07     -53.0623 
         150     0.046047 -2.89988e-05 -3.58012e-07     -53.0623 
         150     0.052863 -2.51035e-05 -4.58512e-07     -53.0623 
         150      0.06015 -1.94161e-05 -5.75728e-07     -53.0623 
         150       0.0679 -1.63411e-05 -7.10146e-07     -53.0623 
         150     0.076126 -1.77149e-05 -8.62331e-07     -53.0623 
         150     0.084816 -9.77086e-06 -1.03207e-06     -53.0623 
         150     0.093982 -8.18016e-06 -1.21945e-06     -53.0623 
         150     0.103611 -5.14144e-06 -1.42365e-06     -53.0623 
         150     0.113718 -1.40253e-06 -1.64416e-06     -53.0623 
         150     0.124286  2.48173e-06 -1.87956e-06     -53.0623 
         150     0.135333  6.19583e-06 -2.12902e-06     -53.0623 
         150      0.14685  9.62574e-06 -2.39093e-06     -53.0623 
         150     0.158827  1.28148e-05 -2.66353e-06     -53.0623 
         150     0.171284  1.58827e-05 -2.94569e-06     -53.0623 
         150     0.184201  1.89039e-05  -3.2353e-06     -53.0623 
         150     0.197599  2.18419e-05 -3.53121e-06     -53.0623 
         150     0.211455  2.45097e-05 -3.83136e-06     -53.0623 
         150     0.225792  2.67102e-05 -4.13491e-06     -53.0623 
         150       0.2406  2.85847e-05  -4.4406e-06     -53.0623 
         150     0.255865  3.06682e-05  -4.7475e-06     -53.0623 
         150     0.271613  3.21963e-05 -5.05447e-06     -53.0623 
         150     0.287818  3.35443e-05 -5.36075e-06     -53.0623 
         150     0.304506  3.47133e-05 -5.66715e-06     -53.0623 
         150      0.32165  3.57061e-05 -5.97356e-06     -53.0623 
         150     0.339278  3.65343e-05 -6.28097e-06     -53.0623 
         150     0.357377  3.72105e-05 -6.58982e-06     -53.0623 
         150      0.37593    3.775e-05 -6.90069e-06     -53.0623 
         150     0.394968  3.81702e-05 -7.21525e-06     -53.0623 
         150     0.414461  3.84847e-05 -7.53446e-06     -53.0623 
         150      0.43444  3.87049e-05 -7.86063e-06     -53.0623 
         150     0.454872  3.88353e-05  -8.1954e-06     -53.0623 
         150     0.475791  3.88736e-05 -8.54183e-06     -53.0623 
         150     0.497163   3.8809e-05 -8.90207e-06     -53.0623 
         150     0.519021  3.86223e-05 -9.27949e-06     -53.0623 
         150      0.54135  3.82886e-05 -9.67647e-06     -53.0623 
         150     0.564131  3.77811e-05 -1.00947e-05     -53.0623 
         150       0.5874  3.70771e-05 -1.05356e-05     -53.0623 
         150     0.611121  3.61642e-05 -1.09979e-05     -53.0623 
