0.0e0 0.0e0 0.0e0 0.0e0
1.0e1 0.0e0 0.0e0 0.0e0
1.0606061e1 0.0e0 0.0e0 0.0e0
1.1212121e1 0.0e0 0.0e0 0.0e0
1.1818182e1 0.0e0 0.0e0 0.0e0
1.2424242e1 0.0e0 0.0e0 0.0e0
1.3030303e1 0.0e0 0.0e0 0.0e0
1.3636364e1 0.0e0 0.0e0 0.0e0
1.4242424e1 0.0e0 0.0e0 0.0e0
1.4848485e1 0.0e0 0.0e0 0.0e0
1.5454545e1 0.0e0 0.0e0 0.0e0
1.6060606e1 0.0e0 0.0e0 0.0e0
1.6666667e1 0.0e0 0.0e0 0.0e0
1.7272727e1 0.0e0 0.0e0 0.0e0
1.7878788e1 0.0e0 0.0e0 0.0e0
1.8484848e1 0.0e0 0.0e0 0.0e0
1.9090909e1 0.0e0 0.0e0 0.0e0
1.969697e1 0.0e0 0.0e0 0.0e0
2.030303e1 0.0e0 0.0e0 0.0e0
2.0909091e1 0.0e0 0.0e0 0.0e0
2.1515152e1 0.0e0 0.0e0 0.0e0
2.2121212e1 0.0e0 0.0e0 0.0e0
2.2727273e1 0.0e0 0.0e0 0.0e0
2.3333333e1 0.0e0 0.0e0 0.0e0
2.3939394e1 0.0e0 0.0e0 0.0e0
2.4545455e1 0.0e0 0.0e0 0.0e0
2.5151515e1 0.0e0 0.0e0 0.0e0
2.5757576e1 0.0e0 0.0e0 0.0e0
2.6363636e1 0.0e0 0.0e0 0.0e0
2.6969697e1 0.0e0 0.0e0 0.0e0
2.7575758e1 0.0e0 0.0e0 0.0e0
2.8181818e1 0.0e0 0.0e0 0.0e0
2.8787879e1 0.0e0 0.0e0 0.0e0
2.9393939e1 0.0e0 0.0e0 0.0e0
3.0e1 0.0e0 0.0e0 0.0e0
3.0606061e1 0.0e0 0.0e0 0.0e0
3.1212121e1 0.0e0 0.0e0 0.0e0
3.1818182e1 0.0e0 0.0e0 0.0e0
3.2424242e1 0.0e0 0.0e0 0.0e0
3.3030303e1 0.0e0 0.0e0 0.0e0
3.3636364e1 0.0e0 0.0e0 0.0e0
3.4242424e1 0.0e0 0.0e0 0.0e0
3.4848485e1 0.0e0 0.0e0 0.0e0
3.5454545e1 0.0e0 0.0e0 0.0e0
3.6060606e1 0.0e0 0.0e0 0.0e0
3.6666667e1 0.0e0 0.0e0 0.0e0
3.7272727e1 0.0e0 0.0e0 0.0e0
3.7878788e1 0.0e0 0.0e0 0.0e0
3.8484848e1 0.0e0 0.0e0 0.0e0
3.9090909e1 0.0e0 0.0e0 0.0e0
3.969697e1 0.0e0 0.0e0 0.0e0
4.030303e1 0.0e0 0.0e0 0.0e0
4.0909091e1 0.0e0 0.0e0 0.0e0
4.1515152e1 0.0e0 0.0e0 0.0e0
4.2121212e1 0.0e0 0.0e0 0.0e0
4.2727273e1 0.0e0 0.0e0 0.0e0
4.3333333e1 0.0e0 0.0e0 0.0e0
4.3939394e1 0.0e0 0.0e0 0.0e0
4.4545455e1 0.0e0 0.0e0 0.0e0
4.5151515e1 0.0e0 0.0e0 0.0e0
4.5757576e1 0.0e0 0.0e0 0.0e0
4.6363636e1 0.0e0 0.0e0 0.0e0
4.6969697e1 0.0e0 0.0e0 0.0e0
4.7575758e1 0.0e0 0.0e0 0.0e0
4.8181818e1 0.0e0 0.0e0 0.0e0
4.8787879e1 0.0e0 0.0e0 0.0e0
4.9393939e1 0.0e0 0.0e0 0.0e0
5.0e1 0.0e0 0.0e0 0.0e0
5.0606061e1 0.0e0 0.0e0 0.0e0
5.1212121e1 0.0e0 0.0e0 0.0e0
5.1818182e1 0.0e0 0.0e0 0.0e0
5.2424242e1 0.0e0 0.0e0 0.0e0
5.3030303e1 0.0e0 0.0e0 0.0e0
5.3636364e1 0.0e0 0.0e0 0.0e0
5.4242424e1 0.0e0 0.0e0 0.0e0
5.4848485e1 0.0e0 0.0e0 0.0e0
5.5454545e1 0.0e0 0.0e0 0.0e0
5.6060606e1 0.0e0 0.0e0 0.0e0
5.6666667e1 0.0e0 0.0e0 0.0e0
5.7272727e1 0.0e0 0.0e0 0.0e0
5.7878788e1 0.0e0 0.0e0 0.0e0
5.8484848e1 0.0e0 0.0e0 0.0e0
5.9090909e1 0.0e0 0.0e0 0.0e0
5.969697e1 0.0e0 0.0e0 0.0e0
6.030303e1 0.0e0 0.0e0 0.0e0
6.0909091e1 0.0e0 0.0e0 0.0e0
6.1515152e1 0.0e0 0.0e0 0.0e0
6.2121212e1 0.0e0 0.0e0 0.0e0
6.2727273e1 0.0e0 0.0e0 0.0e0
6.3333333e1 0.0e0 0.0e0 0.0e0
6.3939394e1 0.0e0 0.0e0 0.0e0
6.4545455e1 0.0e0 0.0e0 0.0e0
6.5151515e1 0.0e0 0.0e0 0.0e0
6.5757576e1 0.0e0 0.0e0 0.0e0
6.6363636e1 0.0e0 0.0e0 0.0e0
6.6969697e1 0.0e0 0.0e0 0.0e0
6.7575758e1 0.0e0 0.0e0 0.0e0
6.8181818e1 0.0e0 0.0e0 0.0e0
6.8787879e1 0.0e0 0.0e0 0.0e0
6.9393939e1 0.0e0 0.0e0 0.0e0
7.0e1 0.0e0 0.0e0 0.0e0

0.0e0 5.0e-1 0.0e0 0.0e0
1.0e1 5.0e-1 5.70862e-1 5.70862e-1
1.0606061e1 5.0e-1 6.10018e-1 6.10018e-1
1.1212121e1 5.0e-1 6.55116e-1 6.55116e-1
1.1818182e1 5.0e-1 6.94689e-1 6.94689e-1
1.2424242e1 5.0e-1 7.29023e-1 7.29023e-1
1.3030303e1 5.0e-1 7.58905e-1 7.58905e-1
1.3636364e1 5.0e-1 7.85112e-1 7.85112e-1
1.4242424e1 5.0e-1 8.08417e-1 8.08417e-1
1.4848485e1 5.0e-1 8.29597e-1 8.29597e-1
1.5454545e1 5.0e-1 8.49425e-1 8.49425e-1
1.6060606e1 5.0e-1 8.68676e-1 8.68676e-1
1.6666667e1 5.0e-1 8.88125e-1 8.88125e-1
1.7272727e1 5.0e-1 9.08546e-1 9.08546e-1
1.7878788e1 5.0e-1 9.30716e-1 9.30716e-1
1.8484848e1 5.0e-1 9.55416e-1 9.55416e-1
1.9090909e1 5.0e-1 9.83458e-1 9.83458e-1
1.969697e1 5.0e-1 1.015284e0 1.015284e0
2.030303e1 5.0e-1 1.048828e0 1.048828e0
2.0909091e1 5.0e-1 1.078792e0 1.078792e0
2.1515152e1 5.0e-1 1.102424e0 1.102424e0
2.2121212e1 5.0e-1 1.120208e0 1.120208e0
