# Blasius solution

# x y U V
0 2.6826826826826826 0.789145034900304 0.001053934957748206
0 2.7227227227227226 0.796952427879149 0.0010766283406080375
0 2.7627627627627627 0.8045792552537758 0.0010991252966071094
0 2.8028028028028027 0.8120249125333178 0.0011214084660009346
0 2.8428428428428427 0.819288995440028 0.0011434610187856836
0 2.8828828828828827 0.8263713001409094 0.0011652666898960809
0 2.9229229229229228 0.8332718228666358 0.0011868098125402753
0 2.962962962962963 0.8399907589210417 0.0012080753495237583
0 3.003003003003003 0.8465285010875515 0.0012290489224253125
0 3.043043043043043 0.8528856374419771 0.0012497168384998489
0 3.083083083083083 0.8590629485841055 0.0012700661151956731
0 3.123123123123123 0.8650614043034097 0.0012900845021872063
0 3.163163163163163 0.8708821596970154 0.0013097605008382375
0 3.203203203203203 0.8765265507607309 0.0013290833810254495
0 3.2432432432432434 0.8819960894764738 0.0013480431952669451
0 3.2832832832832834 0.8872924584217825 0.0013666307901158345
0 3.3233233233233235 0.8924175049292801 0.0013848378147943974
0 3.3633633633633635 0.8973732348259322 0.0014026567270598647
0 3.4034034034034035 0.9021618057837042 0.0014200807963082446
0 3.4434434434434436 0.9067855203147701 0.001437104103937867
0 3.4834834834834836 0.9112468184457335 0.0014537215410091666
0 3.5235235235235236 0.9155482701063956 0.001469928803251669
0 3.5635635635635636 0.9196925672694403 0.0014857223834830386
0 3.6036036036036037 0.9236825158779897 0.0015010995615182536
0 3.6436436436436437 0.9275210275983322 0.0015160583916594731
0 3.6836836836836837 0.9312111114352238 0.001530597687868789
0 3.7237237237237237 0.9347558652470318 0.0015447170067368198
0 3.7637637637637638 0.9381584671976209 0.0015584166283698201
0 3.803803803803804 0.9414221671812977 0.0015716975353267653
0 3.843843843843844 0.9445502782563264 0.0015845613897454796
0 3.883883883883884 0.9475461681215274 0.0015970105088034346
0 3.923923923923924 0.950413250669282 0.0016090478386642636
0 3.963963963963964 0.9531549776469057 0.0016206769270652986
0 4.004004004004004 0.9557748304568299 0.0016319018947045466
0 4.044044044044044 0.9582763121243714 0.0016427274055875248
0 4.084084084084084 0.9606629394600832 0.0016531586364952275
0 4.124124124124124 0.9629382354417867 0.0016632012457342801
0 4.1641641641641645 0.9651057218394005 0.0016728613413290727
0 4.2042042042042045 0.9671689121036298 0.0016821454488133644
0 4.2442442442442445 0.9691313045374712 0.001691060478775664
0 4.2842842842842845 0.9709963757673413 0.001699613694308523
0 4.324324324324325 0.9727675745284785 0.001707812678506968
0 4.364364364364365 0.9744483157770976 0.0017156653021555782
0 4.404404404404405 0.976041975139614 0.0017231796917372736
0 4.444444444444445 0.9775518837071755 0.0017303641978900827
0 4.484484484484485 0.9789813231815838 0.0017372273644303297
0 4.524524524524525 0.9803335213767231 0.0017437778980529458
0 4.564564564564565 0.9816116480776282 0.0017500246388111997
0 4.604604604604605 0.9828188112574486 0.0017559765314694863
0 4.644644644644645 0.9839580536507705 0.001761642597814014
0 4.684684684684685 0.9850323496800653 0.0017670319099972207
0 4.724724724724725 0.9860446027304383 0.0017721535649827642
0 4.764764764764765 0.9869976427663664 0.001777016660148834
0 4.804804804804805 0.9878942242827486 0.0017816302700986713
0 4.844844844844845 0.9887370245813364 0.001786003424718292
0 4.884884884884885 0.9895286423624826 0.0017901450885128645
0 4.924924924924925 0.9902715966211352 0.0017940641412447617
0 4.964964964964965 0.9909683258351146 0.0017977693598883106
0 5.005005005005005 0.9916211874329424 0.0018012694019084758
0 5.045045045045045 0.9922324575278423 0.0018045727898634107
0 5.085085085085085 0.9928043309039989 0.0018076878973238334
0 5.125125125125125 0.993338921240741 0.0018106229360957326
0 5.165165165165165 0.9938382615600023 0.001813385944726792
0 5.205205205205205 0.99430430488221 0.0018159847782714443
0 5.245245245245245 0.9947389250756377 0.0018184270992842946
0 5.285285285285285 0.9951439178842504 0.001820720370007129
0 5.325325325325325 0.9955210021191405 0.001822871845710596
0 5.365365365365365 0.9958718209988063 0.0018248885691480438
0 5.405405405405405 0.9961979436237586 0.0018267773660759113
0 5.445445445445445 0.9965008665712357 0.0018285448417924039
0 5.485485485485485 0.996782015596169 0.0018301973786440265
0 5.525525525525525 0.9970427474249521 0.0018317411344478212
0 5.565565565565565 0.9972843516290382 0.0018331820417758831
0 5.605605605605605 0.997508052565883 0.001834525808047817
0 5.645645645645645 0.9977150113753056 0.0018357779163763507
0 5.685685685685685 0.9979063280198954 0.0018369436271111444
0 5.7257257257257255 0.9980830433587007 0.0018380279800261252
0 5.7657657657657655 0.9982461412440337 0.0018390357970961228
0 5.8058058058058055 0.9983965506318605 0.0018399716858094827
0 5.8458458458458455 0.99853514769687 0.001840840042964348
0 5.885885885885886 0.9986627579439531 0.0018416450588976895
0 5.925925925925926 0.9987801583084545 0.0018423907220976074
0 5.965965965965966 0.9988880792381882 0.00184308082415122
0 6.006006006006006 0.9989872067508241 0.0018437189649822443
0 6.046046046046046 0.9990781844608599 0.0018443085583344364
0 6.086086086086086 0.9991616155709818 0.0018448528374591182
0 6.126126126126126 0.9992380648231883 0.0018453548609672107
0 6.166166166166166 0.9993080604056072 0.0018458175188084964
0 6.206206206206206 0.999372095811459 0.0018462435383430444
0 6.246246246246246 0.9994306316471337 0.001846635490472133
0 6.286286286286286 0.9994840973868216 0.0018469957957982972
0 6.326326326326326 0.9995328930715986 0.0018473267307864089
0 6.366366366366366 0.9995773909512945 0.001847630433900077
0 6.406406406406406 0.9996179370678706 0.001847908911689808
0 6.446446446446447 0.9996548527794135 0.0018481640448116455
0 6.486486486486487 0.9996884362241901 0.0018483975939571151
0 6.526526526526527 0.9997189637245386 0.001848611205677357
0 6.566566566566567 0.9997466911306541 0.0018488064180863819
0 6.606606606606607 0.9997718551045998 0.001848984666430212
0 6.646646646646647 0.9997946743451155 0.0018491472885105624
0 6.686686686686687 0.999815350754009 0.001849295529953404
0 6.726726726726727 0.9998340705451112 0.0018494305493143728
0 6.766766766766767 0.9998510052969464 0.0018495534230145577
0 6.806806806806807 0.9998663129504132 0.001849665150101564
0 6.846846846846847 0.9998801387529048 0.001849766656832151
0 6.886886886886887 0.9998926161504003 0.001849858801073906
0 6.926926926926927 0.9999038676291505 0.0018499423765245802
0 6.966966966966967 0.999914005508656 0.0018500181167487354
0 7.007007007007007 0.9999231326876858 0.0018500866990322686
0 7.047047047047047 0.9999313433451359 0.0018501487480562654
0 7.087087087087087 0.9999387235975435 0.0018502048393923367
0 7.127127127127127 0.9999453521151007 0.0018502555028223004
0 7.167167167167167 0.999951300698006 0.001850301225485651
0 7.207207207207207 0.9999566348149916 0.0018503424548587484
0 7.247247247247247 0.9999614141058486 0.0018503796015701343
0 7.287287287287287 0.999965692849747 0.001850413042056709
0 7.327327327327327 0.9999695204011211 0.0018504431210658444
0 7.367367367367367 0.9999729415948505 0.0018504701540087408
0 7.407407407407407 0.999975997122429 0.0018504944291705102
0 7.4474474474474475 0.9999787238807624 0.0018505162097826329
0 7.4874874874874875 0.9999811552951928 0.0018505357359635123
0 7.5275275275275275 0.9999833216182864 0.001850553226532908
0 7.5675675675675675 0.9999852502058721 0.0018505688807060393
0 7.607607607607608 0.9999869657717576 0.0018505828796731207
0 7.647647647647648 0.9999884906224906 0.001850595388070066
0 7.687687687687688 0.9999898448734755 0.001850606555345973
0 7.727727727727728 0.9999910466476941 0.0018506165170329497
0 7.767767767767768 0.9999921122582176 0.0018506253959236706
0 7.807807807807808 0.9999930563756422 0.0018506333031619536
0 7.847847847847848 0.9999938921815165 0.0018506403392514654
0 7.887887887887888 0.9999946315087777 0.0018506465949875343
0 7.927927927927928 0.9999952849701416 0.0018506521523167522
0 7.967967967967968 0.9999958620753632 0.001850657085129092
0 8.008008008008009 0.9999963713382009 0.0018506614599868088
0 8.048048048048049 0.9999968203738901 0.0018506653367944548
0 8.088088088088089 0.9999972159878678 0.0018506687694139418
0 8.128128128128129 0.9999975642564418 0.001850671806228483
0 8.168168168168169 0.9999978706000621 0.0018506744906590718
0 8.208208208208209 0.9999981398497979 0.0018506768616369036
0 8.248248248248249 0.9999983763075865 0.001850678954034994
0 8.288288288288289 0.9999985838007793 0.0018506807990620788
0 8.328328328328329 0.9999987657314733 0.0018506824246216306
0 8.368368368368369 0.9999989251210769 0.001850683855638747
0 8.408408408408409 0.9999990646505318 0.0018506851143574202
0 8.448448448448449 0.9999991866965727 0.001850686220610564
0 8.488488488488489 0.9999992933643849 0.0018506871920650383
0 8.528528528528529 0.9999993865169824 0.0018506880444437012
0 8.568568568568569 0.9999994678016145 0.0018506887917264614
0 8.608608608608609 0.9999995386734714 0.0018506894463320661
0 8.64864864864865 0.9999996004169466 0.0018506900192823373
0 8.68868868868869 0.9999996541646882 0.0018506905203503508
0 8.72872872872873 0.9999997009146502 0.001850690958194
0 8.76876876876877 0.9999997415453402 0.0018506913404762603
0 8.80880880880881 0.9999997768294384 0.0018506916739733342
0 8.84884884884885 0.9999998074459525 0.0018506919646718324
0 8.88888888888889 0.9999998339910515 0.00185069221785598
0 8.92892892892893 0.9999998569877162 0.0018506924381857944
0 8.96896896896897 0.9999998768943233 0.0018506926297671101
0 9.00900900900901 0.9999998941122769 0.0018506927962142095
0 9.04904904904905 0.9999999089927831 0.0018506929407058046
0 9.08908908908909 0.9999999218428615 0.0018506930660350098
0 9.12912912912913 0.9999999329306705 0.0018506931746539146
0 9.16916916916917 0.9999999424902235 0.0018506932687132806
0 9.20920920920921 0.9999999507255597 0.0018506933500978854
0 9.24924924924925 0.999999957814429 0.00185069342045793
0 9.28928928928929 0.9999999639115454 0.0018506934812369462
0 9.32932932932933 0.9999999691514565 0.0018506935336965527
0 9.36936936936937 0.9999999736510702 0.0018506935789383931
0 9.40940940940941 0.9999999775118802 0.001850693617923559
0 9.44944944944945 0.9999999808219223 0.0018506936514897869
0 9.48948948948949 0.9999999836574932 0.001850693680366631
0 9.52952952952953 0.9999999860846587 0.0018506937051888757
0 9.56956956956957 0.9999999881605764 0.0018506937265083535
0 9.60960960960961 0.9999999899346549 0.0018506937448043617
0 9.64964964964965 0.9999999914495667 0.0018506937604928246
0 9.68968968968969 0.999999992742136 0.0018506937739343615
0 9.72972972972973 0.999999993844112 0.0018506937854413544
0 9.76976976976977 0.9999999947828456 0.001850693795284168
0 9.80980980980981 0.9999999955818782 0.0018506938036965952
0 9.84984984984985 0.999999996261455 0.0018506938108806205
0 9.88988988988989 0.9999999968389716 0.0018506938170106022
0 9.92992992992993 0.9999999973293622 0.0018506938222369125
0 9.96996996996997 0.9999999977454375 0.00185069382668913
0 10.01001001001001 0.9999999980981764 0.0018506938304788025
0 10.05005005005005 0.9999999983969808 0.0018506938337018925
0 10.09009009009009 0.9999999986498945 0.0018506938364408684
0 10.13013013013013 0.9999999988637939 0.0018506938387665398
0 10.17017017017017 0.9999999990445524 0.0018506938407396646
0 10.21021021021021 0.9999999991971823 0.0018506938424123146
0 10.25025025025025 0.9999999993259576 0.0018506938438290913
0 10.29029029029029 0.9999999994345196 0.0018506938450281558
0 10.33033033033033 0.9999999995259675 0.0018506938460421353
0 10.37037037037037 0.9999999996029378 0.0018506938468988974
0 10.41041041041041 0.9999999996676704 0.0018506938476222313
0 10.45045045045045 0.9999999997220675 0.0018506938482324162
0 10.49049049049049 0.9999999997677427 0.0018506938487467307
0 10.53053053053053 0.9999999998060636 0.001850693849179885
0 10.57057057057057 0.9999999998381887 0.0018506938495443889
0 10.61061061061061 0.9999999998650981 0.0018506938498508722
0 10.65065065065065 0.9999999998876206 0.001850693850108362
0 10.69069069069069 0.9999999999064562 0.0018506938503245112
0 10.73073073073073 0.9999999999221958 0.0018506938505058097
0 10.77077077077077 0.9999999999353378 0.0018506938506577543
0 10.81081081081081 0.9999999999463022 0.0018506938507849926
0 10.85085085085085 0.9999999999554424 0.0018506938508914587
0 10.89089089089089 0.9999999999630558 0.0018506938509804632
0 10.93093093093093 0.9999999999693923 0.0018506938510548163
0 10.97097097097097 0.9999999999746619 0.0018506938511168756
0 11.01101101101101 0.9999999999790408 0.0018506938511686356
0 11.05105105105105 0.9999999999826764 0.001850693851211766
0 11.09109109109109 0.9999999999856927 0.001850693851247677
0 11.13113113113113 0.9999999999881931 0.0018506938512775565
0 11.17117117117117 0.9999999999902641 0.0018506938513023926
0 11.21121121121121 0.9999999999919782 0.0018506938513230217
0 11.25125125125125 0.9999999999933957 0.0018506938513401432
0 11.29129129129129 0.999999999994567 0.0018506938513543417
0 11.33133133133133 0.999999999995534 0.0018506938513661044
0 11.37137137137137 0.9999999999963318 0.001850693851375842
0 11.411411411411411 0.9999999999969895 0.0018506938513839003
0 11.451451451451451 0.9999999999975312 0.00185069385139056
0 11.491491491491491 0.9999999999979771 0.0018506938513960585
0 11.531531531531531 0.9999999999983437 0.0018506938514005996
0 11.571571571571571 0.9999999999986449 0.0018506938514043403
0 11.611611611611611 0.9999999999988922 0.0018506938514074238
0 11.651651651651651 0.9999999999990951 0.0018506938514099608
0 11.691691691691691 0.9999999999992614 0.001850693851412047
0 11.731731731731731 0.9999999999993976 0.0018506938514137627
0 11.771771771771771 0.9999999999995092 0.0018506938514151745
0 11.811811811811811 0.9999999999996003 0.0018506938514163303
0 11.851851851851851 0.9999999999996748 0.0018506938514172779
0 11.891891891891891 0.9999999999997357 0.0018506938514180535
0 11.931931931931931 0.9999999999997852 0.0018506938514186897
0 11.971971971971971 0.9999999999998257 0.0018506938514192093
0 12.012012012012011 0.9999999999998586 0.0018506938514196354
0 12.052052052052051 0.9999999999998854 0.0018506938514199832
0 12.092092092092091 0.9999999999999072 0.001850693851420264
0 12.132132132132131 0.999999999999925 0.0018506938514204951
0 12.172172172172171 0.9999999999999393 0.0018506938514206823
0 12.212212212212211 0.9999999999999509 0.001850693851420837
0 12.252252252252251 0.9999999999999604 0.0018506938514209613
0 12.292292292292291 0.999999999999968 0.0018506938514210607
0 12.332332332332332 0.9999999999999742 0.0018506938514211428
0 12.372372372372372 0.9999999999999792 0.0018506938514212096
0 12.412412412412412 0.9999999999999833 0.001850693851421265
0 12.452452452452452 0.9999999999999866 0.001850693851421307
0 12.492492492492492 0.9999999999999892 0.0018506938514213434
0 12.532532532532532 0.9999999999999913 0.001850693851421372
0 12.572572572572572 0.999999999999993 0.001850693851421393
0 12.612612612612612 0.9999999999999944 0.001850693851421414
0 12.652652652652652 0.9999999999999956 0.0018506938514214273
0 12.692692692692692 0.9999999999999964 0.0018506938514214408
0 12.732732732732732 0.9999999999999971 0.0018506938514214484
0 12.772772772772772 0.9999999999999977 0.0018506938514214562
0 12.812812812812812 0.9999999999999982 0.0018506938514214638
0 12.852852852852854 0.9999999999999986 0.0018506938514214713
0 12.892892892892894 0.9999999999999989 0.0018506938514214752
0 12.932932932932934 0.9999999999999991 0.001850693851421479
0 12.972972972972974 0.9999999999999992 0.001850693851421479
0 13.013013013013014 0.9999999999999994 0.0018506938514214828
0 13.053053053053054 0.9999999999999996 0.0018506938514214848
0 13.093093093093094 0.9999999999999997 0.0018506938514214865
0 13.133133133133134 0.9999999999999997 0.0018506938514214865
0 13.173173173173174 0.9999999999999998 0.0018506938514214865
0 13.213213213213214 0.9999999999999998 0.0018506938514214865
0 13.253253253253254 0.9999999999999999 0.0018506938514214885
0 13.293293293293294 0.9999999999999999 0.0018506938514214885
0 13.333333333333334 0.9999999999999999 0.0018506938514214885
0 13.373373373373374 0.9999999999999999 0.0018506938514214885
0 13.413413413413414 0.9999999999999999 0.0018506938514214885
0 13.453453453453454 1.0 0.0018506938514214904
0 13.493493493493494 1.0 0.0018506938514214904
0 13.533533533533534 1.0 0.0018506938514214904
0 13.573573573573574 1.0 0.0018506938514214904
0 13.613613613613614 1.0 0.0018506938514214904
0 13.653653653653654 1.0 0.0018506938514214904
0 13.693693693693694 1.0 0.0018506938514214904
0 13.733733733733734 1.0 0.0018506938514214904
0 13.773773773773774 1.0 0.0018506938514214904
0 13.813813813813814 1.0 0.0018506938514214904
0 13.853853853853854 1.0 0.0018506938514214904
0 13.893893893893894 1.0 0.0018506938514214904
0 13.933933933933934 1.0 0.0018506938514214904
0 13.973973973973974 1.0 0.0018506938514214904
0 14.014014014014014 1.0 0.0018506938514214904
0 14.054054054054054 1.0 0.0018506938514214904
0 14.094094094094094 1.0 0.0018506938514214904
0 14.134134134134134 1.0 0.0018506938514214904
0 14.174174174174174 1.0 0.0018506938514214904
0 14.214214214214214 1.0 0.0018506938514214904
0 14.254254254254255 1.0 0.0018506938514214904
0 14.294294294294295 1.0 0.0018506938514214904
0 14.334334334334335 1.0 0.0018506938514214904
0 14.374374374374375 1.0 0.0018506938514214904
0 14.414414414414415 1.0 0.0018506938514214904
0 14.454454454454455 1.0 0.0018506938514214904
0 14.494494494494495 1.0 0.0018506938514214904
0 14.534534534534535 1.0 0.0018506938514214904
0 14.574574574574575 1.0 0.0018506938514214904
0 14.614614614614615 1.0 0.0018506938514214904
0 14.654654654654655 1.0 0.0018506938514214904
0 14.694694694694695 1.0 0.0018506938514214904
0 14.734734734734735 1.0 0.0018506938514214904
0 14.774774774774775 1.0 0.0018506938514214904
0 14.814814814814815 1.0 0.0018506938514214904
0 14.854854854854855 1.0 0.0018506938514214904
0 14.894894894894895 1.0 0.0018506938514214904
0 14.934934934934935 1.0 0.0018506938514214904
0 14.974974974974975 1.0 0.0018506938514214904
0 15.015015015015015 1.0 0.0018506938514214904
0 15.055055055055055 1.0 0.0018506938514214904
0 15.095095095095095 1.0 0.0018506938514214904
0 15.135135135135135 1.0 0.0018506938514214904
0 15.175175175175175 1.0 0.0018506938514214904
0 15.215215215215215 1.0 0.0018506938514214904
0 15.255255255255255 1.0 0.0018506938514214904
0 15.295295295295295 1.0 0.0018506938514214904
0 15.335335335335335 1.0 0.0018506938514214904
0 15.375375375375375 1.0 0.0018506938514214904
0 15.415415415415415 1.0 0.0018506938514214904
0 15.455455455455455 1.0 0.0018506938514214904
0 15.495495495495495 1.0 0.0018506938514214904
0 15.535535535535535 1.0 0.0018506938514214904
0 15.575575575575575 1.0 0.0018506938514214904
0 15.615615615615615 1.0 0.0018506938514214904
0 15.655655655655655 1.0 0.0018506938514214904
0 15.695695695695695 1.0 0.0018506938514214904
0 15.735735735735735 1.0 0.0018506938514214904
0 15.775775775775776 1.0 0.0018506938514214904
0 15.815815815815816 1.0 0.0018506938514214904
0 15.855855855855856 1.0 0.0018506938514214904
0 15.895895895895896 1.0 0.0018506938514214904
0 15.935935935935936 1.0 0.0018506938514214904
0 15.975975975975976 1.0 0.0018506938514214904
0 16.016016016016017 1.0 0.0018506938514214904
0 16.056056056056057 1.0 0.0018506938514214904
0 16.096096096096097 1.0 0.0018506938514214904
0 16.136136136136138 1.0 0.0018506938514214904
0 16.176176176176178 1.0 0.0018506938514214904
0 16.216216216216218 1.0 0.0018506938514214904
0 16.256256256256258 1.0 0.0018506938514214904
0 16.296296296296298 1.0 0.0018506938514214904
0 16.336336336336338 1.0 0.0018506938514214904
0 16.376376376376378 1.0 0.0018506938514214904
0 16.416416416416418 1.0 0.0018506938514214904
0 16.456456456456458 1.0 0.0018506938514214904
0 16.496496496496498 1.0 0.0018506938514214904
0 16.536536536536538 1.0 0.0018506938514214904
0 16.576576576576578 1.0 0.0018506938514214904
0 16.616616616616618 1.0 0.0018506938514214904
0 16.656656656656658 1.0 0.0018506938514214904
0 16.696696696696698 1.0 0.0018506938514214904
0 16.736736736736738 1.0 0.0018506938514214904
0 16.776776776776778 1.0 0.0018506938514214904
0 16.816816816816818 1.0 0.0018506938514214904
0 16.856856856856858 1.0 0.0018506938514214904
0 16.896896896896898 1.0 0.0018506938514214904
0 16.936936936936938 1.0 0.0018506938514214904
0 16.976976976976978 1.0 0.0018506938514214904
0 17.017017017017018 1.0 0.0018506938514214904
0 17.057057057057058 1.0 0.0018506938514214904
0 17.097097097097098 1.0 0.0018506938514214904
0 17.137137137137138 1.0 0.0018506938514214904
0 17.177177177177178 1.0 0.0018506938514214904
0 17.217217217217218 1.0 0.0018506938514214904
0 17.25725725725726 1.0 0.0018506938514214904
0 17.2972972972973 1.0 0.0018506938514214904
0 17.33733733733734 1.0 0.0018506938514214904
0 17.37737737737738 1.0 0.0018506938514214904
0 17.41741741741742 1.0 0.0018506938514214904
0 17.45745745745746 1.0 0.0018506938514214904
0 17.4974974974975 1.0 0.0018506938514214904
0 17.53753753753754 1.0 0.0018506938514214904
0 17.57757757757758 1.0 0.0018506938514214904
0 17.61761761761762 1.0 0.0018506938514214904
0 17.65765765765766 1.0 0.0018506938514214904
0 17.6976976976977 1.0 0.0018506938514214904
0 17.73773773773774 1.0 0.0018506938514214885
0 17.77777777777778 1.0 0.0018506938514214885
0 17.81781781781782 1.0 0.0018506938514214885
0 17.85785785785786 1.0 0.0018506938514214885
0 17.8978978978979 1.0 0.0018506938514214885
0 17.93793793793794 1.0 0.0018506938514214885
0 17.97797797797798 1.0 0.0018506938514214885
0 18.01801801801802 1.0 0.0018506938514214885
0 18.05805805805806 1.0 0.0018506938514214885
0 18.0980980980981 1.0 0.0018506938514214885
0 18.13813813813814 1.0 0.0018506938514214885
0 18.17817817817818 1.0 0.0018506938514214885
0 18.21821821821822 1.0 0.0018506938514214885
0 18.25825825825826 1.0 0.0018506938514214885
0 18.2982982982983 1.0 0.0018506938514214885
0 18.33833833833834 1.0 0.0018506938514214885
0 18.37837837837838 1.0 0.0018506938514214885
0 18.41841841841842 1.0 0.0018506938514214885
0 18.45845845845846 1.0 0.0018506938514214885
0 18.4984984984985 1.0 0.0018506938514214885
0 18.53853853853854 1.0 0.0018506938514214885
0 18.57857857857858 1.0 0.0018506938514214885
0 18.61861861861862 1.0 0.0018506938514214885
0 18.65865865865866 1.0 0.0018506938514214885
0 18.6986986986987 1.0 0.0018506938514214885
0 18.73873873873874 1.0 0.0018506938514214885
0 18.77877877877878 1.0 0.0018506938514214885
0 18.81881881881882 1.0 0.0018506938514214885
0 18.85885885885886 1.0 0.0018506938514214885
0 18.8988988988989 1.0 0.0018506938514214885
0 18.93893893893894 1.0 0.0018506938514214885
0 18.97897897897898 1.0 0.0018506938514214885
0 19.01901901901902 1.0 0.0018506938514214885
0 19.05905905905906 1.0 0.0018506938514214885
0 19.0990990990991 1.0 0.0018506938514214885
0 19.13913913913914 1.0 0.0018506938514214885
0 19.17917917917918 1.0 0.0018506938514214885
0 19.21921921921922 1.0 0.0018506938514214885
0 19.25925925925926 1.0 0.0018506938514214885
0 19.2992992992993 1.0 0.0018506938514214885
0 19.33933933933934 1.0 0.0018506938514214885
0 19.37937937937938 1.0 0.0018506938514214885
0 19.41941941941942 1.0 0.0018506938514214885
0 19.45945945945946 1.0 0.0018506938514214885
0 19.4994994994995 1.0 0.0018506938514214885
0 19.53953953953954 1.0 0.0018506938514214885
0 19.57957957957958 1.0 0.0018506938514214885
0 19.61961961961962 1.0 0.0018506938514214885
0 19.65965965965966 1.0 0.0018506938514214885
0 19.6996996996997 1.0 0.0018506938514214885
0 19.73973973973974 1.0 0.0018506938514214885
0 19.77977977977978 1.0 0.0018506938514214885
0 19.81981981981982 1.0 0.0018506938514214885
0 19.85985985985986 1.0 0.0018506938514214885
0 19.8998998998999 1.0 0.0018506938514214885
0 19.93993993993994 1.0 0.0018506938514214885
0 19.97997997997998 1.0 0.0018506938514214885
0 20.02002002002002 1.0 0.0018506938514214885
0 20.06006006006006 1.0 0.0018506938514214885
0 20.1001001001001 1.0 0.0018506938514214885
0 20.14014014014014 1.0 0.0018506938514214885
0 20.18018018018018 1.0 0.0018506938514214885
0 20.22022022022022 1.0 0.0018506938514214885
0 20.26026026026026 1.0 0.0018506938514214885
0 20.3003003003003 1.0 0.0018506938514214885
0 20.34034034034034 1.0 0.0018506938514214885
0 20.38038038038038 1.0 0.0018506938514214885
0 20.42042042042042 1.0 0.0018506938514214885
