Variables = x, y, u, v, p, uu, uv, vv, rms_normUSquared

Zone, I=15600, F=POINT
         -50            0  2.80984e-22 -4.53673e-24  3.43928e-07 -1.23562e-16  1.00584e-17 -5.00256e-19 -1.24091e-16 
         -50     0.000417  3.10482e-10 -1.17033e-12  3.43928e-07  9.63182e-15  7.15467e-18 -3.62025e-19  9.63154e-15 
         -50     0.001671  1.24021e-09 -4.64386e-12  3.43928e-07  1.54534e-13 -1.15724e-18  4.51248e-20  1.54536e-13 
         -50     0.003762  2.77733e-09 -1.02822e-11  3.43928e-07  7.70515e-13 -1.31878e-17  1.08388e-18  7.70524e-13 
         -50     0.006687  4.90012e-09 -1.78424e-11  3.43928e-07  2.37877e-12 -3.27552e-17   5.7848e-18   2.3788e-12 
         -50      0.01045  7.58436e-09 -2.69897e-11  3.43929e-07  5.63944e-12 -1.05356e-16  2.72646e-17  5.63952e-12 
         -50     0.015048  1.07933e-08 -3.72329e-11  3.43929e-07  1.12791e-11 -4.13425e-16  1.05816e-16  1.12793e-11 
         -50     0.020484  1.44868e-08 -4.79165e-11  3.43929e-07  2.00298e-11 -1.46035e-15  3.40975e-16  2.00303e-11 
         -50     0.026753  1.86122e-08 -5.81537e-11   3.4393e-07  3.25378e-11 -4.35577e-15   9.4204e-16  3.25391e-11 
         -50     0.033862  2.31172e-08 -6.68533e-11   3.4393e-07  4.93348e-11 -1.12087e-14  2.30224e-15  4.93377e-11 
         -50     0.041803  2.79341e-08 -7.27321e-11  3.43931e-07  7.07285e-11 -2.55549e-14  5.08838e-15  7.07344e-11 
         -50     0.050579  3.29977e-08 -7.44788e-11  3.43932e-07  9.68251e-11 -5.28091e-14   1.0354e-14  9.68366e-11 
         -50     0.060198  3.82435e-08 -7.08909e-11  3.43933e-07  1.27508e-10 -1.00633e-13  1.96651e-14   1.2753e-10 
         -50     0.070646  4.35963e-08 -6.09191e-11  3.43935e-07  1.62354e-10 -1.78908e-13  3.51857e-14  1.62391e-10 
         -50     0.081937  4.89972e-08 -4.31353e-11  3.43937e-07  2.00812e-10 -2.99879e-13  5.98394e-14  2.00874e-10 
         -50     0.094057   5.4378e-08 -1.79143e-11  3.43939e-07  2.42066e-10 -4.77375e-13  9.73104e-14  2.42166e-10 
         -50     0.107021  5.96933e-08  1.38804e-11  3.43942e-07  2.85271e-10 -7.26944e-13   1.5221e-13  2.85426e-10 
         -50     0.120813  6.48909e-08  5.33993e-11  3.43945e-07  3.29421e-10 -1.06311e-12  2.29873e-13  3.29655e-10 
         -50      0.13545  6.99425e-08    9.873e-11  3.43948e-07   3.7361e-10  -1.5002e-12  3.36654e-13  3.73952e-10 
         -50     0.150914   7.4819e-08  1.45561e-10  3.43953e-07  4.16877e-10 -2.04946e-12  4.79443e-13  4.17362e-10 
         -50     0.167213  7.95107e-08  1.89083e-10  3.43957e-07  4.58446e-10 -2.71938e-12  6.65975e-13  4.59118e-10 
         -50     0.184359  8.40172e-08   2.2593e-10  3.43963e-07  4.97684e-10 -3.51397e-12   9.0467e-13  4.98596e-10 
         -50      0.20233  8.83354e-08  2.55277e-10  3.43969e-07  5.34047e-10 -4.42984e-12  1.20393e-12  5.35259e-10 
         -50     0.221149  9.24772e-08  2.77223e-10  3.43977e-07  5.67255e-10 -5.45998e-12  1.57325e-12  5.68837e-10 
         -50     0.240792  9.64467e-08  2.84618e-10  3.43984e-07  5.97104e-10 -6.59067e-12  2.02185e-12  5.99135e-10 
         -50     0.261284  1.00264e-07  2.79071e-10  3.43995e-07  6.23635e-10 -7.80591e-12  2.56038e-12  6.26205e-10 
         -50     0.282599  1.03921e-07   2.8887e-10  3.44007e-07  6.46907e-10 -9.06793e-12  3.17529e-12  6.50093e-10 
         -50     0.304763  1.07424e-07  2.94114e-10   3.4402e-07  6.67149e-10 -1.03623e-11  3.94499e-12  6.71106e-10 
         -50      0.32775  1.10763e-07  3.11304e-10  3.44036e-07  6.84597e-10 -1.16518e-11  4.83811e-12  6.89447e-10 
         -50     0.351587  1.13924e-07  3.84889e-10  3.44056e-07  6.99516e-10 -1.28987e-11  5.84758e-12  7.05377e-10 
         -50     0.376246  1.16868e-07  5.79357e-10  3.44078e-07    7.121e-10 -1.40588e-11  6.98205e-12  7.19096e-10 
         -50      0.40174  1.19546e-07  9.67916e-10  3.44104e-07  7.22512e-10 -1.50871e-11  8.26291e-12  7.30789e-10 
         -50     0.428086    1.219e-07  1.61837e-09  3.44131e-07   7.3083e-10 -1.59356e-11  9.71455e-12  7.40559e-10 
         -50     0.455252  1.23855e-07  2.57536e-09  3.44156e-07  7.37029e-10 -1.65531e-11   1.1353e-11  7.48398e-10 
         -50     0.483271  1.25334e-07  3.84841e-09  3.44177e-07  7.41004e-10 -1.68911e-11  1.31872e-11  7.54207e-10 
         -50     0.512109  1.26254e-07   5.3966e-09  3.44191e-07  7.42543e-10 -1.69036e-11  1.52122e-11  7.57771e-10 
         -50     0.541801  1.26524e-07  7.13342e-09  3.44195e-07  7.41364e-10 -1.65547e-11  1.74319e-11  7.58812e-10 
         -50     0.572311  1.26043e-07  8.93431e-09  3.44188e-07  7.37146e-10 -1.58264e-11  1.98814e-11  7.57043e-10 
         -50     0.603676  1.24689e-07  1.06842e-08   3.4417e-07  7.29572e-10 -1.47292e-11  2.26977e-11  7.52285e-10 
         -50     0.635857  1.22361e-07  1.17536e-08  3.44143e-07  7.18362e-10 -1.31018e-11   2.4928e-11  7.43305e-10 
