Variables = x, y, u, v, p

Zone, I=6400, F=POINT
         -50            0            0            0      65.5081 
         -50     0.000471  6.00501e-06  1.35499e-09      65.5081 
         -50     0.001884  2.09277e-05  5.11977e-09      65.5081 
         -50     0.004239  3.72418e-05   1.0616e-08      65.5081 
         -50     0.007537   4.7319e-05  1.73494e-08      65.5081 
         -50     0.011776  4.79526e-05  2.56246e-08      65.5081 
         -50     0.016958  4.23533e-05  3.69146e-08      65.5081 
         -50     0.023081  3.78946e-05  5.37114e-08      65.5081 
         -50      0.03015  4.04038e-05   7.8974e-08      65.5081 
         -50     0.038157  4.87073e-05  1.15393e-07      65.5081 
         -50     0.047107  5.49688e-05  1.65322e-07      65.5081 
         -50     0.056999  5.40997e-05  2.31464e-07      65.5081 
         -50     0.067837  5.52864e-05  3.18023e-07      65.5081 
         -50     0.079614  6.46182e-05  4.29003e-07      65.5081 
         -50     0.092332  6.31119e-05  5.66623e-07      65.5081 
         -50     0.105992  6.60719e-05  7.36025e-07      65.5081 
         -50       0.1206  6.74558e-05  9.40279e-07      65.5081 
         -50     0.136145  6.84254e-05  1.18304e-06      65.5081 
         -50     0.152631    6.929e-05  1.46804e-06      65.5081 
         -50     0.170067  6.97867e-05  1.79913e-06      65.5081 
         -50     0.188438  6.96005e-05  2.17979e-06      65.5081 
         -50     0.207751  6.88717e-05  2.61427e-06      65.5081 
         -50     0.228006  6.81672e-05   3.1075e-06      65.5081 
         -50     0.249212  6.70277e-05  3.66596e-06      65.5081 
         -50     0.271351  6.58419e-05  4.29048e-06      65.5081 
         -50     0.294433  6.45645e-05  4.97901e-06      65.5081 
         -50     0.318456  6.32602e-05  5.73153e-06      65.5081 
         -50     0.343432  6.20311e-05  6.53106e-06      65.5081 
         -50     0.369339  6.09585e-05   7.3476e-06      65.5081 
         -50     0.396189  6.00999e-05  8.14865e-06      65.5081 
         -50     0.423981  5.94928e-05  8.90771e-06      65.5081 
         -50     0.452726  5.91576e-05  9.61486e-06       65.508 
         -50     0.482403  5.91027e-05  1.02829e-05       65.508 
         -50     0.513021  5.93265e-05   1.0949e-05       65.508 
         -50     0.544594  5.98175e-05  1.16626e-05       65.508 
         -50     0.577096  6.05444e-05  1.24523e-05       65.508 
         -50     0.610541  6.14374e-05  1.32769e-05       65.508 
         -50     0.644927  6.24868e-05  1.42618e-05       65.508 
         -50      0.68027  6.36055e-05  1.52713e-05      65.5079 
         -50     0.716541  6.47181e-05  1.63051e-05      65.5079 
         -50     0.753754  6.57585e-05  1.73591e-05      65.5079 
         -50     0.791909  6.66703e-05  1.84247e-05      65.5079 
         -50     0.831022  6.74093e-05    1.949e-05      65.5078 
         -50     0.871061  6.79435e-05  2.05403e-05      65.5078 
         -50     0.912043  6.82558e-05  2.15619e-05      65.5078 
         -50     0.953966  6.83428e-05   2.2542e-05      65.5077 
         -50     0.996849  6.82147e-05  2.34717e-05      65.5077 
         -50      1.04066  6.78943e-05  2.43457e-05      65.5077 
         -50      1.08541  6.74143e-05  2.51659e-05      65.5076 
         -50      1.13112  6.68145e-05  2.59401e-05      65.5076 
         -50      1.17775  6.61384e-05  2.66806e-05      65.5075 
         -50      1.22533  6.54264e-05  2.74031e-05      65.5075 
         -50      1.27384  6.47106e-05   2.8121e-05      65.5074 
         -50      1.32333  6.40061e-05  2.88378e-05      65.5074 
         -50      1.37373  6.33037e-05  2.95347e-05      65.5073 
         -50      1.42507  6.25573e-05  3.01559e-05      65.5073 
         -50      1.47736  6.16741e-05  3.05853e-05      65.5072 
         -50      1.53061  5.95082e-05   3.1061e-05      65.5071 
         -50      1.58478   5.4957e-05  3.16583e-05      65.5071 
         -50      1.63989  4.94763e-05  3.19747e-05       65.507 
         -50      1.69595  4.36561e-05  3.21048e-05      65.5069 
         -50      1.75297  3.79797e-05  3.21291e-05      65.5068 
         -50      1.81091  3.28308e-05  3.21137e-05      65.5067 
         -50      1.86979  2.84815e-05  3.21102e-05      65.5066 
         -50      1.92964   2.5104e-05  3.21557e-05      65.5066 
         -50       1.9904  2.27793e-05  3.22731e-05      65.5065 
         -50      2.05211  2.14978e-05  3.24723e-05      65.5063 
         -50      2.11476  2.11764e-05  3.27507e-05      65.5062 
         -50      2.17838  2.16702e-05  3.30955e-05      65.5061 
         -50      2.24291  2.27869e-05  3.34842e-05       65.506 
         -50      2.30839  2.43044e-05  3.38878e-05      65.5059 
         -50       2.3748  2.59884e-05  3.42724e-05      65.5057 
         -50      2.44219  2.76112e-05  3.46018e-05      65.5056 
         -50      2.51049  2.89674e-05  3.48395e-05      65.5055 
         -50      2.57974  2.98951e-05  3.49521e-05      65.5053 
         -50      2.64993  3.02881e-05  3.49109e-05      65.5052 
         -50      2.72108  3.01088e-05  3.46945e-05       65.505 
         -50      2.79315  2.93957e-05  3.42907e-05      65.5048 
         -50      2.86617  2.82648e-05  3.36974e-05      65.5047 
         -50      2.94012   2.6903e-05  3.29239e-05      65.5045 
         -50      3.01505  2.55515e-05  3.19897e-05      65.5043 
         -50      3.09089  2.44803e-05  3.09249e-05      65.5041 
         -50      3.16767  2.39413e-05  2.97648e-05      65.5039 
         -50      3.24542  2.41116e-05  2.85467e-05      65.5037 
         -50      3.32409  2.50116e-05  2.73046e-05      65.5035 
         -50       3.4037  2.64016e-05  2.60571e-05      65.5032 
         -50      3.48425  2.76499e-05  2.47976e-05       65.503 
         -50      3.56577  2.75686e-05  2.34776e-05      65.5028 
         -50       3.6482  2.42149e-05  2.19901e-05      65.5025 
         -50      3.73158  1.46504e-05  2.01427e-05      65.5023 
         -50       3.8159  1.06721e-05  2.02377e-05       65.502 
         -50      3.90119  1.20402e-05  2.14231e-05      65.5017 
         -50       3.9874  1.41898e-05  1.91478e-05      65.5014 
         -50      4.07454  1.63662e-05  1.72094e-05      65.5011 
         -50      4.16263  1.82884e-05  1.57147e-05      65.5008 
