Variables = x, y, u, v, p

Zone, I=2080, F=POINT
         -50            0            0            0      44.8228 
         -50      0.00048  1.19374e-05  1.95765e-09      44.8228 
         -50     0.001922  4.23722e-05  7.35325e-09      44.8228 
         -50     0.004326  7.79317e-05  1.49908e-08      44.8228 
         -50      0.00769  0.000104555  2.36152e-08      44.8228 
         -50     0.012017  0.000115242  3.26449e-08      44.8228 
         -50     0.017304  0.000113559  4.25235e-08      44.8228 
         -50     0.023553  0.000110416  5.45465e-08      44.8228 
         -50     0.030763  0.000115096  7.01516e-08      44.8228 
         -50     0.038936  0.000126631  9.02353e-08      44.8228 
         -50     0.048069  0.000134272  1.15154e-07      44.8228 
         -50     0.058163  0.000132028  1.45877e-07      44.8228 
         -50     0.069219  0.000134886  1.85139e-07      44.8228 
         -50     0.081236   0.00014439  2.34164e-07      44.8228 
         -50     0.094215  0.000145187  2.94562e-07      44.8228 
         -50     0.108155  0.000149576  3.69887e-07      44.8228 
         -50     0.123056  0.000152379  4.60844e-07      44.8228 
         -50     0.138918  0.000155105  5.69649e-07      44.8228 
         -50     0.155744   0.00015797  6.98631e-07      44.8228 
         -50     0.173529  0.000160433   8.4925e-07      44.8228 
         -50     0.192276   0.00016205  1.02145e-06      44.8228 
         -50     0.211984  0.000163176  1.21367e-06      44.8228 
         -50     0.232655  0.000164569  1.42535e-06      44.8228 
         -50     0.254285  0.000165001  1.65901e-06      44.8228 
         -50     0.276877  0.000165569  1.90072e-06      44.8228 
         -50     0.300431  0.000165787  2.17515e-06      44.8227 
         -50     0.324946  0.000165767   2.4986e-06      44.8227 
         -50     0.350424  0.000165598  2.88373e-06      44.8227 
         -50     0.376861  0.000165349   3.3381e-06      44.8227 
         -50      0.40426  0.000165068  3.86327e-06      44.8227 
         -50     0.432621  0.000164791  4.45372e-06      44.8227 
         -50     0.461945  0.000164547  5.09627e-06      44.8227 
         -50     0.492228   0.00016436  5.76982e-06      44.8226 
         -50     0.523472  0.000164257  6.44581e-06      44.8226 
         -50     0.555678  0.000164252  7.08891e-06      44.8226 
         -50     0.588845  0.000164326  7.65848e-06      44.8226 
         -50     0.622976  0.000164374  8.32089e-06      44.8225 
         -50     0.658066  0.000164418  9.21006e-06      44.8225 
         -50     0.694117   0.00016444  1.00458e-05      44.8225 
         -50      0.73113  0.000164359   1.0831e-05      44.8224 
         -50     0.769107  0.000164103   1.1571e-05      44.8224 
         -50     0.808042  0.000163612  1.22736e-05      44.8223 
         -50     0.847939  0.000162842  1.29482e-05      44.8223 
         -50     0.888797  0.000161761  1.36051e-05      44.8222 
         -50      0.93062  0.000160357  1.42548e-05      44.8222 
         -50       0.9734  0.000158633  1.49067e-05      44.8221 
         -50      1.01714  0.000156608  1.55684e-05      44.8221 
         -50      1.06185  0.000154318  1.62441e-05       44.822 
         -50      1.10751   0.00015181  1.69339e-05      44.8219 
         -50      1.15414  0.000149145  1.76328e-05      44.8218 
         -50      1.20173   0.00014639  1.83296e-05      44.8218 
         -50      1.25028  0.000143615  1.90074e-05      44.8217 
         -50      1.29979  0.000140886  1.96433e-05      44.8216 
         -50      1.35026  0.000138263  2.02098e-05      44.8215 
         -50       1.4017  0.000135788   2.0677e-05      44.8214 
         -50      1.45409  0.000133478  2.10163e-05      44.8213 
         -50      1.50745  0.000131341  2.12117e-05      44.8212 
         -50      1.56176  0.000130027  2.16509e-05       44.821 
         -50      1.61705  0.000128215  2.20921e-05      44.8209 
         -50      1.67329  0.000126043  2.24992e-05      44.8208 
         -50      1.73049  0.000123639  2.28467e-05      44.8206 
         -50      1.78865  0.000121121  2.31195e-05      44.8205 
         -50      1.84778  0.000118594  2.33122e-05      44.8203 
         -50      1.90786  0.000116153  2.34289e-05      44.8202 
         -50      1.96891  0.000113877  2.34821e-05        44.82 
         -50      2.03092  0.000111829  2.34914e-05      44.8198 
         -50      2.09389  0.000110059  2.34821e-05      44.8196 
         -50      2.15782  0.000108601  2.34835e-05      44.8194 
         -50      2.22272  0.000107475  2.35271e-05      44.8192 
         -50      2.28857  0.000106684  2.36445e-05       44.819 
         -50      2.35539  0.000106218  2.38652e-05      44.8188 
         -50      2.42317  0.000106056  2.42146e-05      44.8185 
         -50      2.49191   0.00010616  2.47115e-05      44.8183 
         -50      2.56161  0.000106488  2.53665e-05       44.818 
         -50      2.63226  0.000106985  2.61799e-05      44.8178 
         -50      2.70389  0.000107593  2.71402e-05      44.8175 
         -50      2.77648  0.000108246  2.82236e-05      44.8172 
         -50      2.85002  0.000108881  2.93932e-05      44.8169 
         -50      2.92453  0.000109435  3.06002e-05      44.8166 
         -50            3  0.000109848  3.17854e-05      44.8163 
         -25            0  8.83612e-20  6.98831e-24      43.0246 
         -25      0.00048  8.81189e-06  7.24129e-10      43.0246 
         -25     0.001922  3.13041e-05  2.90155e-09      43.0246 
         -25     0.004326  5.76663e-05  6.63536e-09      43.0246 
         -25      0.00769  7.75728e-05  1.23689e-08      43.0246 
         -25     0.012017  8.58579e-05  2.11603e-08      43.0246 
         -25     0.017304  8.50859e-05  3.47978e-08      43.0246 
         -25     0.023553  8.31911e-05  5.57334e-08      43.0246 
         -25     0.030763  8.69156e-05  8.67808e-08      43.0246 
         -25     0.038936  9.54979e-05  1.30829e-07      43.0246 
         -25     0.048069  0.000101017  1.90738e-07      43.0246 
         -25     0.058163  9.90461e-05  2.69712e-07      43.0246 
         -25     0.069219  0.000100525  3.71648e-07      43.0246 
         -25     0.081236  0.000106563   4.9991e-07      43.0246 
         -25     0.094215  0.000105913  6.57722e-07      43.0246 
         -25     0.108155  0.000107586  8.48633e-07      43.0246 
         -25     0.123056  0.000107813   1.0755e-06      43.0246 
         -25     0.138918  0.000107726  1.34094e-06      43.0246 
         -25     0.155744  0.000107528  1.64702e-06      43.0246 
         -25     0.173529  0.000106869   1.9951e-06      43.0246 
         -25     0.192276   0.00010548  2.38616e-06      43.0246 
         -25     0.211984  0.000103673  2.82063e-06      43.0246 
         -25     0.232655  0.000102057  3.29831e-06      43.0246 
         -25     0.254285  9.97843e-05  3.81754e-06      43.0246 
         -25     0.276877  9.77018e-05  4.37803e-06      43.0246 
         -25     0.300431  9.54935e-05  4.97971e-06      43.0245 
         -25     0.324946  9.32759e-05   5.6208e-06      43.0245 
         -25     0.350424  9.11408e-05   6.2987e-06      43.0245 
         -25     0.376861  8.91557e-05  7.01007e-06      43.0245 
         -25      0.40426  8.73651e-05  7.75148e-06      43.0245 
         -25     0.432621  8.57972e-05  8.51959e-06      43.0245 
         -25     0.461945  8.44702e-05   9.3118e-06      43.0245 
         -25     0.492228   8.3399e-05  1.01265e-05      43.0245 
         -25     0.523472  8.25972e-05  1.09641e-05      43.0245 
         -25     0.555678  8.20706e-05  1.18266e-05      43.0245 
         -25     0.588845  8.17957e-05  1.27181e-05      43.0245 
         -25     0.622976  8.16936e-05  1.36574e-05      43.0245 
         -25     0.658066  8.17845e-05  1.46304e-05      43.0245 
         -25     0.694117   8.2022e-05  1.56025e-05      43.0244 
         -25      0.73113  8.23346e-05  1.65679e-05      43.0244 
         -25     0.769107  8.26584e-05  1.75222e-05      43.0244 
         -25     0.808042  8.29385e-05  1.84618e-05      43.0244 
