Variables = x, y, u, v, p

Zone, I=800, F=POINT
         250            0           -0           -0      158.536 
         250     0.000234  1.70127e-05  5.27988e-12      158.536 
         250     0.000939  6.41959e-05  4.21567e-11      158.536 
         250     0.002113  0.000130294   1.7355e-10      158.536 
         250     0.003759  0.000200299  5.05378e-10      158.536 
         250     0.005872  0.000258997  1.18465e-09      158.536 
         250     0.008457  0.000295843  2.40409e-09      158.536 
         250      0.01151  0.000307361  4.39626e-09      158.536 
         250     0.015036  0.000298245  7.44227e-09      158.536 
         250     0.019031  0.000279386  1.18593e-08      158.536 
         250     0.023493  0.000263661  1.80045e-08      158.536 
         250     0.028429  0.000260484  2.62888e-08      158.536 
         250     0.033831  0.000271325  3.71371e-08      158.536 
         250     0.039706  0.000288436  5.10371e-08      158.536 
         250     0.046047  0.000298824  6.84794e-08      158.536 
         250     0.052863  0.000293698   9.0029e-08      158.536 
         250      0.06015  0.000279408  1.16246e-07      158.536 
         250       0.0679  0.000279335  1.47689e-07      158.536 
         250     0.076126  0.000304911  1.85021e-07      158.536 
         250     0.084816  0.000285353    2.288e-07      158.536 
         250     0.093982  0.000295319  2.79737e-07      158.536 
         250     0.103611  0.000299383  3.38387e-07      158.536 
         250     0.113718  0.000300529  4.05464e-07      158.536 
         250     0.124286  0.000300872   4.8147e-07      158.536 
         250     0.135333  0.000301587  5.67135e-07      158.536 
         250      0.14685  0.000302969  6.62972e-07      158.536 
         250     0.158827  0.000304665  7.69434e-07      158.536 
         250     0.171284  0.000306056    8.872e-07      158.536 
         250     0.184201   0.00030668  1.01653e-06      158.536 
         250     0.197599  0.000306608  1.15803e-06      158.536 
         250     0.211455  0.000306527  1.31178e-06      158.536 
         250     0.225792  0.000307248  1.47833e-06      158.536 
         250       0.2406  0.000308198   1.6578e-06      158.536 
         250     0.255865  0.000307171  1.85024e-06      158.536 
         250     0.271613  0.000307335  2.05585e-06      158.536 
         250     0.287818  0.000307236  2.27429e-06      158.536 
         250     0.304506  0.000306957  2.50593e-06      158.536 
         250      0.32165  0.000306568  2.75032e-06      158.536 
         250     0.339278  0.000306118  3.00765e-06      158.536 
         250     0.357377  0.000305641  3.27748e-06      158.536 
         250      0.37593  0.000305156  3.55918e-06      158.536 
         250     0.394968  0.000304669  3.85282e-06      158.536 
         250     0.414461  0.000304183  4.15752e-06      158.536 
         250      0.43444  0.000303693   4.4733e-06      158.536 
         250     0.454872  0.000303199  4.79922e-06      158.536 
         250     0.475791  0.000302705  5.13541e-06      158.536 
         250     0.497163  0.000302224  5.48095e-06      158.536 
         250     0.519021  0.000301774  5.83599e-06      158.536 
         250      0.54135  0.000301375  6.19988e-06      158.536 
         250     0.564131  0.000301036  6.57179e-06      158.536 
         250       0.5874  0.000300732  6.95155e-06      158.536 
         250     0.611121  0.000300391  7.33773e-06      158.536 
         250      0.63533  0.000300156  7.73331e-06      158.536 
         250      0.65999  0.000299948  8.13518e-06      158.536 
         250     0.685139  0.000299775  8.54411e-06      158.536 
         250     0.710759  0.000299642  8.95996e-06      158.536 
         250     0.736828  0.000299555  9.38251e-06      158.536 
         250     0.763387  0.000299518  9.81253e-06      158.536 
         250     0.790396  0.000299533  1.02494e-05      158.536 
         250     0.817896  0.000299601  1.06939e-05      158.536 
         250     0.845843  0.000299722  1.11452e-05      158.536 
         250     0.874283  0.000299894  1.16039e-05      158.536 
         250      0.90317  0.000300111  1.20691e-05      158.536 
         250     0.932551  0.000300369  1.25411e-05      158.536 
         250     0.962401   0.00030066  1.30193e-05      158.536 
         250     0.992697  0.000300974  1.35025e-05      158.536 
         250      1.02349  0.000301299  1.39909e-05      158.536 
         250      1.05472  0.000301624  1.44829e-05      158.536 
         250      1.08645  0.000301933  1.49783e-05      158.536 
         250      1.11863  0.000302212  1.54752e-05      158.536 
         250       1.1513  0.000302444  1.59731e-05      158.536 
         250      1.18444  0.000302615  1.64702e-05      158.536 
         250      1.21802  0.000302707  1.69648e-05      158.536 
         250      1.25211  0.000302706  1.74562e-05      158.536 
         250      1.28663  0.000302601   1.7942e-05      158.536 
         250      1.32165   0.00030238  1.84217e-05      158.536 
         250      1.35712  0.000302038  1.88932e-05      158.536 
         250      1.39308  0.000301575  1.93563e-05      158.536 
         250      1.42951  0.000300997  1.98099e-05      158.536 
         250      1.46638   0.00030032  2.02536e-05      158.536 
         250      1.50375  0.000299567  2.06885e-05      158.536 
         250      1.54156  0.000298659  2.10948e-05      158.536 
         250      1.57987  0.000297715  2.14958e-05      158.536 
         250      1.61863  0.000296746  2.18902e-05      158.536 
         250      1.65788  0.000295747  2.22763e-05      158.536 
         250      1.69757  0.000294719  2.26515e-05      158.536 
         250      1.73776  0.000293658  2.30146e-05      158.536 
         250      1.77842  0.000292563  2.33636e-05      158.536 
         250      1.81952  0.000291435  2.36968e-05      158.536 
         250      1.86113   0.00029027  2.40136e-05      158.536 
         250      1.90316  0.000289069  2.43125e-05      158.536 
         250      1.94571  0.000287829  2.45931e-05      158.536 
         250      1.98869  0.000286554  2.48546e-05      158.536 
         250      2.03217  0.000285242  2.50967e-05      158.536 
         250      2.07612  0.000283894  2.53193e-05      158.536 
         250      2.12051  0.000282514   2.5522e-05      158.536 
         250       2.1654  0.000281103  2.57054e-05      158.536 
         250      2.21073  0.000279667  2.58694e-05      158.536 
         250      2.25656  0.000278207  2.60146e-05      158.536 
         250      2.30283  0.000276731  2.61413e-05      158.536 
         250       2.3496  0.000275244  2.62503e-05      158.536 
         250      2.39685  0.000273754  2.63422e-05      158.536 
         250      2.44452  0.000272271  2.64175e-05      158.536 
         250      2.49271  0.000270802  2.64771e-05      158.536 
         250      2.54132   0.00026936  2.65217e-05      158.536 
         250      2.59044  0.000267953  2.65519e-05      158.536 
         250         2.64  0.000266598  2.65684e-05      158.536 
         250      2.69006  0.000265304  2.65718e-05      158.536 
         250      2.74056  0.000264087  2.65627e-05      158.536 
         250      2.79156  0.000262959  2.65415e-05      158.536 
         250      2.84304  0.000261937  2.65088e-05      158.536 
         250      2.89494  0.000261035  2.64647e-05      158.536 
         250      2.94735  0.000260265  2.64097e-05      158.536 
         250       3.0002  0.000259641   2.6344e-05      158.536 
         250      3.05355  0.000259175  2.62678e-05      158.536 
         250      3.10733  0.000258878  2.61815e-05      158.536 
         250      3.16163  0.000258755  2.60854e-05      158.536 
         250      3.21639  0.000258813  2.59801e-05      158.536 
         250      3.27158  0.000259051  2.58665e-05      158.536 
         250      3.32729  0.000259464  2.57455e-05      158.536 
         250      3.38342  0.000260043   2.5619e-05      158.536 
         250      3.44007  0.000260769  2.54889e-05      158.536 
         250      3.49714  0.000261616  2.53586e-05      158.536 
         250      3.55472   0.00026255  2.52318e-05      158.536 
         250      3.61273   0.00026352  2.51139e-05      158.536 
         250      3.67125  0.000264469  2.50116e-05      158.536 
         250      3.73025  0.000265319  2.49333e-05      158.536 
         250      3.78967  0.000266202  2.46733e-05      158.536 
         250      3.84961   0.00026711  2.43689e-05      158.536 
         250      3.90996  0.000267951   2.4107e-05      158.536 
         250      3.97084  0.000268721   2.3864e-05      158.536 
         250      4.03214  0.000269415  2.36236e-05      158.536 
         250      4.09395  0.000270034  2.33741e-05      158.536 
         250      4.15624  0.000270575  2.31093e-05      158.536 
         250      4.21895  0.000271039  2.28268e-05      158.536 
         250      4.28217   0.00027143  2.25265e-05      158.536 
         250      4.34582   0.00027175  2.22114e-05      158.536 
         250      4.40998  0.000272003  2.18853e-05      158.536 
