Variables = x, y, u, v, p

Zone, I=2080, F=POINT
         -50            0            0            0      51.9385 
         -50      0.00048  1.94838e-05  2.10603e-09      51.9385 
         -50     0.001922  6.87323e-05  7.93038e-09      51.9385 
         -50     0.004326  0.000124901  1.62541e-08      51.9385 
         -50      0.00769  0.000164084  2.58622e-08      51.9385 
         -50     0.012017  0.000174645  3.63479e-08      51.9385 
         -50     0.017304  0.000163283  4.84857e-08      51.9385 
         -50     0.023553  0.000149439  6.40053e-08      51.9385 
         -50     0.030763  0.000149796  8.47517e-08      51.9385 
         -50     0.038936  0.000163239  1.11865e-07      51.9385 
         -50     0.048069  0.000171379  1.45727e-07      51.9385 
         -50     0.058163  0.000163354  1.87281e-07      51.9385 
         -50     0.069219  0.000164032  2.39568e-07      51.9385 
         -50     0.081236  0.000176601  3.04809e-07      51.9385 
         -50     0.094215  0.000173886  3.83202e-07      51.9385 
         -50     0.108155  0.000177637  4.77486e-07      51.9385 
         -50     0.123056  0.000179153   5.8976e-07      51.9385 
         -50     0.138918  0.000180843  7.22281e-07      51.9385 
         -50     0.155744  0.000183101  8.77288e-07      51.9385 
         -50     0.173529   0.00018511  1.05772e-06      51.9385 
         -50     0.192276  0.000186177  1.26823e-06      51.9385 
         -50     0.211984  0.000186823  1.51534e-06      51.9385 
         -50     0.232655  0.000188207  1.80615e-06      51.9385 
         -50     0.254285  0.000188469  2.14579e-06      51.9385 
         -50     0.276877  0.000189197  2.54455e-06      51.9385 
         -50     0.300431  0.000189674  2.99437e-06      51.9385 
         -50     0.324946  0.000190045  3.48553e-06      51.9384 
         -50     0.350424  0.000190411  4.00215e-06      51.9384 
         -50     0.376861  0.000190829  4.52606e-06      51.9384 
         -50      0.40426  0.000191319  5.04225e-06      51.9384 
         -50     0.432621  0.000191878  5.54396e-06      51.9384 
         -50     0.461945   0.00019249  6.03712e-06      51.9384 
         -50     0.492228  0.000193142  6.54157e-06      51.9383 
         -50     0.523472  0.000193828  7.08692e-06      51.9383 
         -50     0.555678  0.000194538  7.69887e-06      51.9383 
         -50     0.588845  0.000195217  8.37155e-06      51.9382 
         -50     0.622976  0.000195782  8.94717e-06      51.9382 
         -50     0.658066  0.000196265  9.42949e-06      51.9382 
         -50     0.694117  0.000196533  9.96656e-06      51.9381 
         -50      0.73113   0.00019653  1.05441e-05      51.9381 
         -50     0.769107  0.000196216  1.11482e-05       51.938 
         -50     0.808042  0.000195568  1.17649e-05       51.938 
         -50     0.847939  0.000194581  1.23819e-05      51.9379 
         -50     0.888797  0.000193264   1.2988e-05      51.9379 
         -50      0.93062   0.00019164  1.35739e-05      51.9378 
         -50       0.9734  0.000189743  1.41323e-05      51.9377 
         -50      1.01714  0.000187615  1.46584e-05      51.9377 
         -50      1.06185    0.0001853  1.51497e-05      51.9376 
         -50      1.10751  0.000182844  1.56063e-05      51.9375 
         -50      1.15414  0.000180284  1.60302e-05      51.9374 
         -50      1.20173  0.000177654  1.64247e-05      51.9373 
         -50      1.25028  0.000174973  1.67936e-05      51.9372 
         -50      1.29979  0.000172249  1.71399e-05      51.9371 
         -50      1.35026  0.000169481  1.74634e-05       51.937 
         -50       1.4017  0.000166663  1.77582e-05      51.9369 
         -50      1.45409  0.000163793  1.80096e-05      51.9368 
         -50      1.50745  0.000160883  1.81952e-05      51.9366 
         -50      1.56176  0.000157887  1.85545e-05      51.9365 
         -50      1.61705  0.000155373  1.87892e-05      51.9363 
         -50      1.67329  0.000153241  1.89274e-05      51.9362 
         -50      1.73049  0.000151407  1.89972e-05       51.936 
         -50      1.78865  0.000149803  1.90253e-05      51.9359 
         -50      1.84778  0.000148379  1.90369e-05      51.9357 
         -50      1.90786    0.0001471  1.90552e-05      51.9355 
         -50      1.96891  0.000145945  1.91003e-05      51.9353 
         -50      2.03092  0.000144907  1.91895e-05      51.9351 
         -50      2.09389   0.00014399  1.93359e-05      51.9349 
         -50      2.15782  0.000143206  1.95485e-05      51.9346 
         -50      2.22272  0.000142573  1.98319e-05      51.9344 
         -50      2.28857   0.00014211  2.01855e-05      51.9342 
         -50      2.35539  0.000141839  2.06037e-05      51.9339 
         -50      2.42317  0.000141776   2.1076e-05      51.9336 
         -50      2.49191  0.000141931  2.15869e-05      51.9333 
         -50      2.56161  0.000142303  2.21162e-05      51.9331 
