Variables = x, y, u, v, p

Zone, I=400, F=POINT
         800            0            0            0  -0.00202045 
         800     0.000471  0.000138505  1.71729e-11  -0.00202045 
         800     0.001884  0.000554035  2.74762e-10  -0.00202045 
         800     0.004239   0.00124663  1.39095e-09  -0.00202045 
         800     0.007537   0.00221664  4.39713e-09  -0.00202045 
         800     0.011776   0.00346358  1.07337e-08  -0.00202045 
         800     0.016958   0.00498815  2.22579e-08  -0.00202045 
         800     0.023081   0.00678991  4.12308e-08  -0.00202045 
         800      0.03015   0.00887049  7.03492e-08  -0.00202045 
         800     0.038157    0.0112277  1.12668e-07  -0.00202045 
         800     0.047107    0.0138633  1.71708e-07  -0.00202045 
         800     0.056999    0.0167773  2.51371e-07  -0.00202044 
         800     0.067837    0.0199709  3.56017e-07  -0.00202044 
         800     0.079614    0.0234426   4.9031e-07  -0.00202044 
         800     0.092332    0.0271931  6.59395e-07  -0.00202044 
         800     0.105992    0.0312232  8.68826e-07  -0.00202044 
         800       0.1206     0.035535  1.12466e-06  -0.00202043 
         800     0.136145    0.0401255  1.43307e-06  -0.00202043 
         800     0.152631    0.0449964  1.80087e-06  -0.00202043 
         800     0.170067    0.0501506  2.23545e-06  -0.00202043 
         800     0.188438    0.0555843    2.744e-06  -0.00202042 
         800     0.207751    0.0612999  3.33465e-06  -0.00202042 
         800     0.228006    0.0672978  4.01576e-06  -0.00202042 
         800     0.249212    0.0735811  4.79643e-06  -0.00202041 
         800     0.271351    0.0801449  5.68513e-06  -0.00202041 
         800     0.294433    0.0869924  6.69177e-06  -0.00202041 
         800     0.318456    0.0941236  7.82618e-06   -0.0020204 
         800     0.343432     0.101542  9.09925e-06   -0.0020204 
         800     0.369339     0.109242  1.05205e-05   -0.0020204 
         800     0.396189     0.117227  1.21017e-05  -0.00202039 
         800     0.423981     0.125497   1.3854e-05  -0.00202039 
         800     0.452726     0.134055  1.57899e-05  -0.00202038 
         800     0.482403     0.142895  1.79202e-05  -0.00202038 
         800     0.513021     0.152019  2.02578e-05  -0.00202037 
         800     0.544594     0.161432  2.28164e-05  -0.00202037 
         800     0.577096     0.171125   2.5607e-05  -0.00202036 
         800     0.610541     0.181102  2.86441e-05  -0.00202036 
         800     0.644927     0.191361  3.19406e-05  -0.00202035 
         800      0.68027     0.201906   3.5512e-05  -0.00202035 
         800     0.716541     0.212728  3.93694e-05  -0.00202034 
         800     0.753754     0.223828  4.35282e-05  -0.00202034 
         800     0.791909     0.235205  4.80024e-05  -0.00202033 
         800     0.831022     0.246861  5.28082e-05  -0.00202033 
         800     0.871061     0.258785  5.79558e-05  -0.00202032 
         800     0.912043     0.270978  6.34616e-05  -0.00202031 
         800     0.953966     0.283436  6.93393e-05  -0.00202031 
         800     0.996849      0.29616  7.56058e-05   -0.0020203 
         800      1.04066     0.309137  8.22695e-05  -0.00202029 
         800      1.08541     0.322365  8.93464e-05  -0.00202029 
         800      1.13112     0.335844  9.68522e-05  -0.00202028 
         800      1.17775     0.349557  0.000104794  -0.00202027 
         800      1.22533     0.363503  0.000113186  -0.00202027 
         800      1.27384     0.377672  0.000122039  -0.00202026 
         800      1.32333     0.392062  0.000131366  -0.00202025 
         800      1.37373     0.406653  0.000141178  -0.00202024 
         800      1.42507     0.421437   0.00015147  -0.00202023 
         800      1.47736     0.436406  0.000162259  -0.00202023 
         800      1.53061     0.451551  0.000173558  -0.00202022 
         800      1.58478     0.466846  0.000185363  -0.00202021 
         800      1.63989     0.482285  0.000197678   -0.0020202 
         800      1.69595     0.497849  0.000210501  -0.00202019 
         800      1.75297     0.513529  0.000223834  -0.00202018 
         800      1.81091     0.529295  0.000237665  -0.00202017 
         800      1.86979     0.545132  0.000251993  -0.00202016 
         800      1.92964     0.561028  0.000266818  -0.00202015 
         800       1.9904     0.576948  0.000282119  -0.00202014 
         800      2.05211     0.592876   0.00029789  -0.00202013 
         800      2.11476     0.608788  0.000314113  -0.00202012 
         800      2.17838     0.624666  0.000330773  -0.00202011 
         800      2.24291     0.640472  0.000347831   -0.0020201 
         800      2.30839     0.656186  0.000365265  -0.00202009 
         800       2.3748     0.671781  0.000383046  -0.00202007 
         800      2.44219     0.687236  0.000401152  -0.00202006 
         800      2.51049      0.70251  0.000419541  -0.00202005 
         800      2.57974     0.717581  0.000438189  -0.00202003 
         800      2.64993     0.732421  0.000457055  -0.00202002 
         800      2.72108     0.747008  0.000476072  -0.00202001 
         800      2.79315     0.761302    0.0004952  -0.00201999 
         800      2.86617     0.775282  0.000514366  -0.00201998 
         800      2.94012      0.78892    0.0005335  -0.00201996 
         800      3.01505     0.802196  0.000552614  -0.00201994 
         800      3.09089     0.815077  0.000571706  -0.00201993 
         800      3.16767     0.827543  0.000590614  -0.00201991 
         800      3.24542     0.839578  0.000609292  -0.00201988 
         800      3.32409     0.851154  0.000627745  -0.00201986 
         800       3.4037     0.862259  0.000645904  -0.00201984 
         800      3.48425     0.872877  0.000663701  -0.00201983 
         800      3.56577        0.883  0.000681068  -0.00201982 
         800       3.6482     0.892612  0.000697914  -0.00201981 
         800      3.73158     0.901709  0.000714201   -0.0020198 
         800       3.8159     0.910288  0.000729931  -0.00201979 
         800      3.90119      0.91835  0.000745155  -0.00201976 
         800       3.9874     0.925893  0.000759822  -0.00201972 
