Variables = x, y, u, v, p

Zone, I=400, F=POINT
         300            0            0            0  -0.00731993 
         300     0.000471  0.000191129  3.78892e-10  -0.00731993 
         300     0.001884  0.000764529  1.73336e-09  -0.00731993 
         300     0.004239   0.00172023  4.93099e-09  -0.00731992 
         300     0.007537   0.00305869  1.19423e-08  -0.00731992 
         300     0.011776   0.00477919  2.61063e-08  -0.00731992 
         300     0.016958   0.00688261  5.19833e-08  -0.00731992 
         300     0.023081   0.00936828  9.48817e-08  -0.00731992 
         300      0.03015    0.0122384  1.60697e-07  -0.00731992 
         300     0.038157    0.0154898  2.56036e-07  -0.00731991 
         300     0.047107    0.0191247  3.88948e-07  -0.00731991 
         300     0.056999     0.023143  5.68608e-07  -0.00731991 
         300     0.067837    0.0275465  8.04662e-07   -0.0073199 
         300     0.079614    0.0323325  1.10725e-06   -0.0073199 
         300     0.092332    0.0375021  1.48852e-06  -0.00731989 
         300     0.105992     0.043056  1.96069e-06  -0.00731989 
         300       0.1206    0.0489968  2.53748e-06  -0.00731988 
         300     0.136145    0.0553204  3.23279e-06  -0.00731988 
         300     0.152631    0.0620286  4.06201e-06  -0.00731987 
         300     0.170067    0.0691252  5.04178e-06  -0.00731987 
         300     0.188438    0.0766045  6.18827e-06  -0.00731986 
         300     0.207751    0.0844692   7.5198e-06  -0.00731985 
         300     0.228006    0.0927197  9.05521e-06  -0.00731985 
         300     0.249212     0.101359  1.08149e-05  -0.00731984 
         300     0.271351     0.110381   1.2818e-05  -0.00731983 
         300     0.294433     0.119789  1.50862e-05  -0.00731982 
         300     0.318456     0.129581  1.76422e-05  -0.00731982 
         300     0.343432     0.139762  2.05104e-05  -0.00731981 
         300     0.369339     0.150323  2.37113e-05   -0.0073198 
         300     0.396189     0.161267  2.72706e-05  -0.00731979 
         300     0.423981     0.172593  3.12139e-05  -0.00731978 
         300     0.452726     0.184304  3.55691e-05  -0.00731977 
         300     0.482403     0.196389  4.03591e-05  -0.00731976 
