Variables = x, y, u, v, p

Zone, I=2080, F=POINT
         -50            0  1.71094e-19  1.39938e-23      30.0643 
         -50      0.00048  1.70335e-05  1.46075e-09      30.0643 
         -50     0.001922  6.01718e-05  5.95336e-09      30.0643 
         -50     0.004326  0.000109598  1.37874e-08      30.0643 
         -50      0.00769  0.000144418  2.54631e-08      30.0643 
         -50     0.012017  0.000154148  4.16938e-08      30.0643 
         -50     0.017304   0.00014407  6.33758e-08      30.0643 
         -50     0.023553  0.000130674   9.1648e-08      30.0643 
         -50     0.030763  0.000128547  1.27866e-07      30.0643 
         -50     0.038936  0.000137372  1.73584e-07      30.0643 
         -50     0.048069  0.000141835  2.30356e-07      30.0643 
         -50     0.058163  0.000132117  2.99482e-07      30.0643 
         -50     0.069219  0.000128326  3.81575e-07      30.0643 
         -50     0.081236  0.000135692  4.76179e-07      30.0643 
         -50     0.094215   0.00012924  5.84403e-07      30.0643 
         -50     0.108155  0.000128184  7.06488e-07      30.0643 
         -50     0.123056  0.000125651  8.40754e-07      30.0643 
         -50     0.138918  0.000123209  9.86364e-07      30.0643 
         -50     0.155744  0.000121184  1.14296e-06      30.0643 
         -50     0.173529  0.000119147  1.30996e-06      30.0643 
         -50     0.192276  0.000116714  1.48619e-06      30.0643 
         -50     0.211984   0.00011422  1.66988e-06      30.0643 
         -50     0.232655  0.000112388  1.86074e-06      30.0643 
         -50     0.254285  0.000110132  2.06362e-06      30.0643 
         -50     0.276877  0.000108343  2.26325e-06      30.0643 
         -50     0.300431  0.000106614   2.4625e-06      30.0642 
         -50     0.324946  0.000105003    2.671e-06      30.0642 
         -50     0.350424  0.000103545  2.89771e-06      30.0642 
         -50     0.376861  0.000102256  3.15037e-06      30.0642 
         -50      0.40426  0.000101138  3.43501e-06      30.0642 
         -50     0.432621  0.000100184  3.75475e-06      30.0642 
         -50     0.461945  9.93932e-05    4.108e-06      30.0642 
         -50     0.492228  9.87708e-05  4.48539e-06      30.0642 
         -50     0.523472  9.83361e-05  4.86515e-06      30.0642 
         -50     0.555678  9.81139e-05  5.20575e-06      30.0641 
         -50     0.588845  9.81121e-05  5.43522e-06      30.0641 
         -50     0.622976  9.83057e-05  5.53876e-06      30.0641 
         -50     0.658066  9.87164e-05  5.77193e-06      30.0641 
         -50     0.694117  9.93557e-05  6.08235e-06      30.0641 
         -50      0.73113  0.000100249  6.44287e-06       30.064 
         -50     0.769107  0.000101414  6.83161e-06       30.064 
         -50     0.808042  0.000102861  7.23188e-06       30.064 
         -50     0.847939  0.000104594  7.63217e-06      30.0639 
         -50     0.888797  0.000106608  8.02537e-06      30.0639 
         -50      0.93062   0.00010889  8.40811e-06      30.0639 
         -50       0.9734  0.000111419   8.7795e-06      30.0638 
         -50      1.01714   0.00011417  9.14016e-06      30.0638 
         -50      1.06185  0.000117109  9.49083e-06      30.0637 
         -50      1.10751  0.000120202  9.83142e-06      30.0637 
         -50      1.15414   0.00012341  1.01603e-05      30.0636 
