Variables = x, y, u, v, p

Zone, I=2080, F=POINT
         -50            0            0            0      20.0098 
         -50      0.00048  3.42286e-05  2.01454e-09      20.0098 
         -50     0.001922  0.000122136  8.40909e-09      20.0098 
         -50     0.004326  0.000226356  2.01267e-08      20.0098 
         -50      0.00769  0.000305828  3.84799e-08      20.0098 
         -50     0.012017  0.000336788  6.49339e-08      20.0098 
         -50     0.017304  0.000324237  1.00873e-07      20.0098 
         -50     0.023553  0.000296935  1.47657e-07      20.0098 
         -50     0.030763  0.000286201  2.06729e-07      20.0098 
         -50     0.038936  0.000300807  2.79844e-07      20.0098 
         -50     0.048069  0.000318497  3.69041e-07      20.0098 
         -50     0.058163  0.000311552  4.76438e-07      20.0098 
         -50     0.069219  0.000295539  6.03805e-07      20.0098 
         -50     0.081236  0.000319145  7.53004e-07      20.0098 
         -50     0.094215  0.000305578  9.26889e-07      20.0098 
         -50     0.108155  0.000309609   1.1244e-06      20.0098 
         -50     0.123056  0.000308923  1.34741e-06      20.0098 
         -50     0.138918  0.000307454   1.5961e-06      20.0098 
         -50     0.155744  0.000306835  1.87035e-06      20.0098 
         -50     0.173529  0.000306834  2.16957e-06      20.0098 
         -50     0.192276  0.000306481  2.49294e-06      20.0098 
         -50     0.211984  0.000305469  2.83923e-06      20.0098 
         -50     0.232655  0.000304868  3.20694e-06      20.0098 
         -50     0.254285  0.000305398  3.59436e-06      20.0098 
         -50     0.276877  0.000304728  3.99977e-06      20.0098 
         -50     0.300431  0.000304995  4.42154e-06      20.0098 
         -50     0.324946  0.000305296  4.85767e-06      20.0098 
         -50     0.350424  0.000305744  5.30622e-06      20.0098 
         -50     0.376861  0.000306393  5.76563e-06      20.0098 
         -50      0.40426   0.00030724  6.23485e-06      20.0098 
         -50     0.432621  0.000308253  6.71297e-06      20.0098 
         -50     0.461945  0.000309381  7.19909e-06      20.0098 
         -50     0.492228  0.000310585  7.69205e-06      20.0098 
         -50     0.523472  0.000311847  8.19059e-06      20.0098 
         -50     0.555678  0.000313169   8.6934e-06      20.0097 
         -50     0.588845  0.000314532  9.19984e-06      20.0097 
         -50     0.622976  0.000315819  9.71085e-06      20.0097 
         -50     0.658066  0.000317107  1.02193e-05      20.0097 
         -50     0.694117  0.000318331  1.07291e-05      20.0097 
         -50      0.73113  0.000319471  1.12392e-05      20.0097 
         -50     0.769107  0.000320514  1.17482e-05      20.0097 
         -50     0.808042  0.000321452  1.22551e-05      20.0096 
         -50     0.847939  0.000322286  1.27589e-05      20.0096 
         -50     0.888797  0.000323018  1.32587e-05      20.0096 
         -50      0.93062  0.000323656  1.37536e-05      20.0096 
         -50       0.9734  0.000324212  1.42429e-05      20.0095 
         -50      1.01714  0.000324697   1.4726e-05      20.0095 
         -50      1.06185   0.00032512  1.52023e-05      20.0095 
         -50      1.10751  0.000325489   1.5671e-05      20.0094 
         -50      1.15414  0.000325806  1.61312e-05      20.0094 
         -50      1.20173  0.000326067  1.65815e-05      20.0094 
         -50      1.25028  0.000326259  1.70194e-05      20.0093 
         -50      1.29979  0.000326364  1.74417e-05      20.0093 
         -50      1.35026  0.000326502  1.78243e-05      20.0092 
         -50       1.4017   0.00032662  1.82071e-05      20.0092 
