Variables = x, y, u, v, p

Zone, I=2080, F=POINT
         -50            0            0            0       88.432 
         -50      0.00048  2.96359e-05  3.98207e-09       88.432 
         -50     0.001922   0.00010487  1.51399e-08       88.432 
         -50     0.004326  0.000191651   3.1553e-08       88.432 
         -50      0.00769  0.000254024  5.14065e-08       88.432 
         -50     0.012017  0.000273795   7.4336e-08       88.432 
         -50     0.017304  0.000259665  1.01966e-07       88.432 
         -50     0.023553  0.000239412  1.37405e-07       88.432 
         -50     0.030763   0.00023754  1.83669e-07       88.432 
         -50     0.038936   0.00025336   2.4223e-07       88.432 
         -50     0.048069  0.000261376  3.13011e-07       88.432 
         -50     0.058163  0.000246622  3.96865e-07       88.432 
         -50     0.069219  0.000244875  4.98188e-07       88.432 
         -50     0.081236   0.00025898  6.18829e-07       88.432 
         -50     0.094215  0.000252333  7.57868e-07       88.432 
         -50     0.108155  0.000254775  9.18957e-07       88.432 
         -50     0.123056  0.000253817   1.1027e-06       88.432 
         -50     0.138918  0.000253477   1.3105e-06       88.432 
         -50     0.155744   0.00025442  1.54322e-06      88.4319 
         -50     0.173529  0.000255313  1.80114e-06      88.4319 
         -50     0.192276  0.000255016  2.08432e-06      88.4319 
         -50     0.211984  0.000254395  2.39235e-06      88.4319 
         -50     0.232655   0.00025533  2.72374e-06      88.4319 
         -50     0.254285  0.000254627  3.07287e-06      88.4319 
         -50     0.276877  0.000254987  3.44154e-06      88.4319 
         -50     0.300431  0.000255088  3.82807e-06      88.4318 
         -50     0.324946  0.000255129   4.2217e-06      88.4318 
         -50     0.350424  0.000255234  4.61843e-06      88.4318 
         -50     0.376861  0.000255457  5.01949e-06      88.4318 
         -50      0.40426  0.000255799  5.42918e-06      88.4317 
         -50     0.432621  0.000256232   5.8519e-06      88.4317 
         -50     0.461945  0.000256729  6.28934e-06      88.4317 
         -50     0.492228  0.000257282  6.73865e-06      88.4316 
         -50     0.523472  0.000257917  7.19339e-06      88.4316 
         -50     0.555678  0.000258666  7.64872e-06      88.4315 
         -50     0.588845  0.000259488  8.11392e-06      88.4315 
         -50     0.622976  0.000260234   8.6398e-06      88.4314 
         -50     0.658066  0.000261019  9.18712e-06      88.4314 
         -50     0.694117  0.000261753  9.71952e-06      88.4313 
         -50      0.73113  0.000262384  1.02427e-05      88.4312 
         -50     0.769107  0.000262864  1.07601e-05      88.4311 
         -50     0.808042  0.000263156  1.12724e-05       88.431 
         -50     0.847939  0.000263236  1.17788e-05      88.4309 
         -50     0.888797  0.000263085  1.22768e-05      88.4308 
         -50      0.93062    0.0002627  1.27627e-05      88.4307 
         -50       0.9734  0.000262086  1.32325e-05      88.4306 
         -50      1.01714  0.000261261  1.36827e-05      88.4305 
         -50      1.06185  0.000260248  1.41106e-05      88.4304 
