Variables = x, y, u, v, p, uu, uv, vv

Zone, I=21600, F=POINT
         -70            0  2.04706e-19 -2.86053e-22  8.07625e-05  -6.1001e-14 -1.74913e-17 -7.35194e-17 
         -70     0.000417  4.35067e-09  6.92479e-11  8.07625e-05  2.69166e-13  7.75822e-19  -5.2932e-17 
         -70     0.001671  1.73851e-08  2.78967e-10  8.07625e-05  4.56009e-12  4.86586e-16  1.49373e-16 
         -70     0.003762  3.89678e-08   6.3419e-10  8.07625e-05  2.23581e-11  2.99017e-15   9.7127e-16 
         -70     0.006687   6.8875e-08   1.1443e-09  8.07625e-05  6.83404e-11  1.05497e-14  3.24713e-15 
         -70      0.01045  1.06931e-07  1.82568e-09  8.07625e-05  1.60821e-10  2.71647e-14  8.55155e-15 
         -70     0.015048  1.52889e-07  2.69858e-09  8.07625e-05  3.19482e-10  5.48935e-14  1.99649e-14 
         -70     0.020484  2.06559e-07  3.78674e-09  8.07626e-05  5.63442e-10  8.74679e-14    4.352e-14 
         -70     0.026753  2.67649e-07    5.111e-09  8.07626e-05  9.08537e-10   9.9663e-14  9.03699e-14 
         -70     0.033862  3.35926e-07  6.69145e-09  8.07626e-05  1.36643e-09  3.32403e-14  1.79964e-13 
         -70     0.041803  4.10934e-07  8.54488e-09  8.07626e-05  1.94169e-09 -2.18562e-13  3.43556e-13 
         -70     0.050579   4.9228e-07  1.07001e-08  8.07626e-05  2.63263e-09 -8.24914e-13  6.28735e-13 
         -70     0.060198  5.79644e-07  1.32067e-08  8.07626e-05   3.4311e-09 -2.02696e-12  1.10431e-12 
         -70     0.070646  6.72588e-07  1.61153e-08  8.07626e-05  4.32073e-09 -4.13434e-12  1.86369e-12 
         -70     0.081937  7.70802e-07  1.94023e-08  8.07627e-05  5.28213e-09 -7.52718e-12  3.03348e-12 
         -70     0.094057  8.73718e-07  2.31716e-08  8.07627e-05  6.28963e-09 -1.27128e-11  4.77128e-12 
         -70     0.107021  9.81216e-07  2.76791e-08  8.07628e-05  7.31799e-09 -1.98692e-11  7.28423e-12 
         -70     0.120813   1.0927e-06  3.26612e-08  8.07629e-05  8.33952e-09 -2.95545e-11  1.07759e-11 
         -70      0.13545  1.20792e-06  3.81274e-08  8.07631e-05   9.3305e-09 -4.23007e-11  1.55509e-11 
         -70     0.150914  1.32641e-06  4.42391e-08  8.07633e-05  1.02677e-08 -5.82845e-11  2.19868e-11 
         -70     0.167213  1.44793e-06   5.1123e-08  8.07636e-05  1.11338e-08   -7.752e-11  3.05284e-11 
         -70     0.184359  1.57229e-06  5.86188e-08   8.0764e-05  1.19165e-08  -1.0004e-10  4.16692e-11 
         -70      0.20233  1.69899e-06  6.61111e-08  8.07644e-05  1.26069e-08 -1.25953e-10  5.59441e-11 
         -70     0.221149  1.82791e-06  7.27479e-08   8.0765e-05  1.32025e-08 -1.55355e-10  7.40995e-11 
         -70     0.240792  1.95877e-06   7.8303e-08  8.07659e-05  1.37031e-08 -1.87309e-10   9.7311e-11 
         -70     0.261284   2.0926e-06  8.04347e-08  8.07666e-05  1.41137e-08 -2.20375e-10  1.27539e-10 
         -70     0.282599  2.22799e-06  7.83718e-08  8.07673e-05  1.44371e-08 -2.55102e-10  1.57125e-10 
         -70     0.304763  2.36566e-06  7.03927e-08  8.07681e-05  1.46872e-08 -2.97306e-10  2.13914e-10 
         -70      0.32775  2.50709e-06   5.1948e-08  8.07685e-05  1.48661e-08 -3.40222e-10  2.88865e-10 
         -70     0.351587  2.65367e-06  2.00683e-08  8.07679e-05  1.49787e-08 -3.80561e-10  3.78068e-10 
         -70     0.376246  2.80565e-06 -2.57358e-08  8.07655e-05  1.50304e-08 -4.17346e-10   4.8115e-10 
         -70      0.40174  2.96214e-06 -8.28687e-08  8.07607e-05  1.50265e-08 -4.50697e-10  5.99688e-10 
         -70     0.428086  3.12045e-06 -1.45148e-07  8.07527e-05  1.49706e-08 -4.80191e-10  7.34733e-10 
         -70     0.455252  3.27537e-06 -2.02625e-07   8.0741e-05  1.48642e-08 -5.03439e-10  8.84114e-10 
         -70     0.483271  3.41962e-06 -2.42527e-07  8.07255e-05  1.47059e-08 -5.15575e-10  1.04122e-09 
         -70     0.512109  3.54334e-06 -2.50785e-07  8.07069e-05  1.44931e-08 -5.10071e-10  1.19401e-09 
         -70     0.541801  3.63547e-06 -2.15484e-07   8.0687e-05  1.42252e-08 -4.82278e-10  1.32824e-09 
         -70     0.572311  3.68482e-06 -1.32257e-07   8.0669e-05  1.39106e-08 -4.36969e-10  1.43361e-09 
         -70     0.603676  3.68317e-06 -1.22783e-08  8.06584e-05  1.35764e-08 -4.01473e-10   1.5179e-09 
         -70     0.635857  3.63371e-06  1.08204e-07  8.06538e-05  1.32615e-08 -2.67505e-10  1.29701e-09 
         -70     0.668875  3.54941e-06  1.92541e-07  8.06583e-05  1.29134e-08 -1.65359e-10  1.24571e-09 
         -70     0.702748  3.43565e-06  2.43272e-07  8.06705e-05  1.25048e-08 -9.02316e-11  1.27907e-09 
         -70     0.737438  3.29797e-06  2.65279e-07  8.06873e-05  1.20388e-08 -3.34952e-11  1.35738e-09 
         -70     0.772984  3.14157e-06  2.63983e-07  8.07063e-05  1.15183e-08  1.14212e-11  1.45119e-09 
         -70     0.809345  2.97185e-06  2.45055e-07  8.07253e-05  1.09488e-08  4.88281e-11  1.54078e-09 
         -70     0.846564  2.79351e-06  2.14225e-07  8.07424e-05  1.03355e-08  8.11816e-11   1.6158e-09 
         -70     0.884597  2.61126e-06  1.77124e-07  8.07561e-05  9.68584e-09  1.09205e-10  1.67363e-09 
         -70     0.923489   2.4288e-06  1.38919e-07  8.07657e-05  9.00653e-09  1.32449e-10  1.71796e-09 
         -70     0.963194  2.24967e-06  1.04223e-07  8.07707e-05  8.30641e-09  1.49656e-10  1.75641e-09 
         -70      1.00376  2.07621e-06  7.66787e-08  8.07713e-05    7.593e-09  1.59402e-10  1.79833e-09 
         -70      1.04514  1.91042e-06  5.88921e-08  8.07682e-05  6.87559e-09  1.60573e-10  1.85211e-09 
         -70      1.08735  1.75319e-06  5.21158e-08  8.07624e-05  6.16213e-09  1.52916e-10  1.92303e-09 
         -70      1.13042  1.60467e-06  5.61971e-08  8.07554e-05  5.46029e-09  1.37379e-10  2.01127e-09 
         -70      1.17431  1.46465e-06  6.94978e-08  8.07487e-05   4.7787e-09  1.16325e-10  2.11071e-09 
         -70      1.21905  1.33207e-06  8.89956e-08   8.0744e-05  4.12397e-09  9.32942e-11  2.20946e-09 
         -70      1.26461  1.20603e-06  1.10455e-07  8.07425e-05  3.50417e-09  7.24746e-11  2.29151e-09 
         -70      1.31103  1.08547e-06  1.28935e-07  8.07449e-05  2.92601e-09   5.7343e-11  2.34184e-09 
         -70      1.35826  9.70319e-07  1.39377e-07   8.0751e-05  2.39833e-09  4.86841e-11  2.35395e-09 
         -70      1.40635  8.61559e-07  1.37659e-07  8.07589e-05   1.9304e-09  4.14028e-11  2.34242e-09 
         -70      1.45525  7.62606e-07  1.21914e-07  8.07646e-05  1.53557e-09  2.01609e-11  2.36035e-09 
         -70      1.50498  6.79858e-07  9.43444e-08  8.07614e-05  1.23108e-09 -4.66689e-11  2.52366e-09 
         -70      1.55558  6.01975e-07  1.00563e-07  8.07584e-05  9.27061e-10 -2.06351e-11  2.43287e-09 
         -70      1.60699  5.24985e-07  1.06331e-07  8.07562e-05  7.15884e-10 -1.92468e-11  2.43459e-09 
         -70      1.65927  4.49398e-07  1.10752e-07  8.07544e-05  5.72644e-10 -1.87519e-11  2.42621e-09 
         -70      1.71235  3.75698e-07  1.14025e-07  8.07531e-05  4.87197e-10 -1.89057e-11  2.40837e-09 
         -70      1.76629  3.04171e-07  1.16342e-07   8.0752e-05  4.49625e-10 -1.94837e-11  2.38172e-09 
         -70      1.82104  2.35266e-07  1.17874e-07  8.07513e-05  4.50765e-10 -2.02837e-11  2.34701e-09 
         -70      1.87666  1.69242e-07  1.18776e-07  8.07507e-05  4.82065e-10 -2.11294e-11  2.30493e-09 
         -70      1.93309  1.06493e-07  1.19182e-07  8.07504e-05  5.35668e-10 -2.18693e-11  2.25626e-09 
         -70      1.99034  4.72657e-08  1.19211e-07  8.07501e-05  6.04538e-10 -2.23808e-11  2.20176e-09 
         -70      2.04847 -8.22169e-09  1.18959e-07  8.07499e-05  6.82483e-10  -2.2569e-11  2.14215e-09 
         -70       2.1074 -5.96906e-08  1.18507e-07  8.07497e-05  7.63994e-10 -2.23668e-11  2.07825e-09 
         -70      2.16721 -1.07032e-07  1.17918e-07  8.07495e-05   8.4458e-10 -2.17353e-11  2.01075e-09 
         -70      2.22781 -1.50069e-07  1.17238e-07  8.07493e-05   9.2039e-10 -2.06639e-11  1.94047e-09 
         -70      2.28928 -1.88783e-07  1.16498e-07   8.0749e-05  9.88567e-10 -1.91657e-11  1.86802e-09 
         -70      2.35156 -2.23111e-07  1.15721e-07  8.07485e-05  1.04685e-09 -1.72809e-11  1.79418e-09 
         -70       2.4147 -2.53136e-07  1.14913e-07   8.0748e-05  1.09386e-09 -1.50673e-11  1.71951e-09 
         -70      2.47865 -2.78918e-07  1.14077e-07  8.07473e-05  1.12875e-09  -1.2606e-11  1.64468e-09 
         -70      2.54347 -3.00646e-07  1.13207e-07  8.07466e-05  1.15135e-09 -9.98719e-12  1.57017e-09 
         -70      2.60909 -3.18506e-07  1.12298e-07  8.07457e-05  1.16194e-09   -7.318e-12  1.49656e-09 
         -70      2.67554 -3.32782e-07   1.1134e-07  8.07447e-05  1.16127e-09 -4.70663e-12  1.42423e-09 
         -70      2.74287 -3.43798e-07  1.10327e-07  8.07436e-05  1.15035e-09 -2.26225e-12  1.35352e-09 
         -70        2.811 -3.51903e-07  1.09257e-07  8.07424e-05  1.13047e-09  -9.3532e-14  1.28482e-09 
         -70         2.88 -3.57509e-07  1.08133e-07  8.07412e-05  1.10296e-09  1.70725e-12  1.21828e-09 
         -70      2.94979 -3.61033e-07  1.06965e-07    8.074e-05  1.06929e-09  3.06045e-12  1.15417e-09 
         -70      3.02047 -3.62916e-07  1.05768e-07  8.07387e-05  1.03074e-09    3.914e-12  1.09253e-09 
         -70      3.09194 -3.63588e-07  1.04564e-07  8.07375e-05  9.88614e-10   4.2439e-12  1.03349e-09 
         -70      3.16429 -3.63454e-07  1.03374e-07  8.07363e-05  9.43912e-10  4.06488e-12  9.76981e-10 
         -70      3.23743 -3.62868e-07  1.02224e-07  8.07351e-05   8.9757e-10  3.43546e-12  9.23057e-10 
         -70       3.3114 -3.62101e-07  1.01127e-07  8.07339e-05  8.50283e-10  2.46418e-12  8.71634e-10 
         -70      3.38626 -3.61309e-07  1.00082e-07  8.07328e-05  8.02652e-10  1.31489e-12  8.22628e-10 
         -70      3.46191 -3.60495e-07  9.90627e-08  8.07316e-05  7.55398e-10  2.14841e-13  7.76063e-10 
         -70      3.53844 -3.59456e-07  9.79991e-08  8.07304e-05  7.09355e-10 -5.45724e-13   7.3189e-10 
         -70      3.61576 -3.57736e-07  9.67637e-08   8.0729e-05  6.65976e-10  -6.0607e-13   6.9025e-10 
         -70      3.69396 -3.54559e-07  9.51447e-08  8.07272e-05  6.27478e-10  4.63963e-13  6.51289e-10 
         -70      3.77295  -3.4982e-07  9.32619e-08  8.07253e-05  6.02273e-10  2.44847e-12  6.13789e-10 
         -70      3.85283 -3.46231e-07  9.19859e-08  8.07234e-05  5.68095e-10  1.77019e-12    5.784e-10 
         -70      3.93349 -3.42417e-07  9.06547e-08  8.07215e-05  5.35086e-10  1.34587e-12  5.44818e-10 
         -70      4.01504 -3.38463e-07  8.94166e-08  8.07194e-05  5.03442e-10  1.07966e-12  5.13003e-10 
         -70      4.09737 -3.34442e-07  8.83731e-08  8.07172e-05  4.73353e-10  8.99905e-13  4.82968e-10 
